iter	Logloss	Precision
0	0.5711357128	0.9835344265
1	0.4614274094	0.9852138465
2	0.3728703751	0.9853011883
3	0.3058414704	0.9852754854
4	0.2471540236	0.9849039811
5	0.2093151831	0.9849953753
6	0.1719147128	0.983069361
7	0.148064944	0.9837426142
8	0.1289843549	0.98368545
9	0.1159190778	0.9847875026
10	0.0998803382	0.9849172496
11	0.09090753632	0.9850496638
12	0.08219653988	0.9860593843
13	0.07656457651	0.9862321069
14	0.07145073227	0.9873461012
15	0.06679285343	0.9873794377
16	0.06362074539	0.9873807325
17	0.06066814843	0.9873127693
18	0.05796087	0.9872149865
19	0.05396056334	0.9861803044
20	0.05196502893	0.985980352
21	0.05015258012	0.9857128244
22	0.04829072861	0.9854780978
23	0.04671132869	0.9854104172
24	0.04470071595	0.9856120014
25	0.0435936785	0.9853768279
26	0.04273108737	0.9854780978
27	0.04197066178	0.9853091554
28	0.04079781929	0.9858468044
29	0.04009938869	0.9857459506
30	0.03933247999	0.985510705
31	0.03883291176	0.9854435126
32	0.03816153428	0.9854104172
33	0.03754455347	0.9853091554
34	0.03661797126	0.9855774148
35	0.03625772308	0.9858468044
36	0.03581202966	0.9860144631
37	0.03531676988	0.9859813084
38	0.03483610954	0.98614949
39	0.03471638215	0.9864186999
40	0.03431895092	0.9861831332
41	0.03421354869	0.9863513836
42	0.03412002768	0.9863859697
43	0.03379717068	0.9864869476
44	0.03352721259	0.9864869476
45	0.03342856612	0.986621617
46	0.03322807721	0.9866889655
47	0.03313756295	0.9867900055
48	0.03305460828	0.9870928089
49	0.03261035948	0.9871265153
50	0.03232877591	0.9874637062
51	0.03187355814	0.9873962496
52	0.03179450808	0.9874299768
53	0.03174125509	0.9874299768
54	0.03158436373	0.9874299768
55	0.03151494592	0.987497438
56	0.03130404506	0.9872955159
57	0.03122623977	0.9872963836
58	0.03105170593	0.9873638195
59	0.03075324166	0.9874312647
60	0.03070139366	0.9874312647
61	0.03039605604	0.9874649908
62	0.03032947993	0.9874649908
63	0.03028332037	0.9874649908
64	0.02987496106	0.9876328106
65	0.02965708486	0.9878690541
66	0.02958721203	0.9878352981
67	0.02953662556	0.9878015445
68	0.02947427775	0.9880036912
69	0.02942797747	0.9880036912
70	0.02938355733	0.9880036912
71	0.02934227928	0.9880036912
72	0.02916431491	0.9880036912
73	0.02911751127	0.9880036912
74	0.02887545311	0.9880374598
75	0.02883344292	0.9880374598
76	0.02879548822	0.9880374598
77	0.02875605728	0.9880374598
78	0.02871412811	0.9880374598
79	0.028642933	0.9881725576
80	0.02824285249	0.9885100708
81	0.02820374039	0.9885100708
82	0.02816624786	0.9884762686
83	0.02812092066	0.9884762686
84	0.02808481175	0.9884762686
85	0.02783506365	0.988577682
86	0.02763823895	0.9885100708
87	0.02760025037	0.9885100708
88	0.02751214076	0.9885100708
89	0.02743271338	0.9885100708
90	0.02736688054	0.988544267
91	0.0272689987	0.988544267
92	0.02707547914	0.9886795034
93	0.02698885843	0.9886795034
94	0.02695607513	0.9886795034
95	0.02691671747	0.988780955
96	0.02687947689	0.988780955
97	0.02684661188	0.9888824274
98	0.02680109815	0.9888824274
99	0.02665907408	0.9889839206
100	0.02647433407	0.9891869696
101	0.02644083735	0.9891869696
102	0.02635973968	0.9892892585
103	0.02632480195	0.9892892585
104	0.02628443904	0.9892554065
105	0.02624429369	0.9893231127
106	0.0261332366	0.9893569693
107	0.02597700897	0.9893569693
108	0.02594500653	0.9893908282
109	0.0259135785	0.9894585529
110	0.02579374981	0.9894585529
111	0.02576224376	0.9894585529
112	0.02571738806	0.9894585529
113	0.02563473948	0.9894924188
114	0.02536784619	0.9895605148
115	0.02533669202	0.9895605148
116	0.02513145628	0.9896621367
117	0.02510572641	0.9896621367
118	0.02478185101	0.9895943864
119	0.02475592916	0.9895943864
120	0.02465673817	0.9896282604
121	0.02450181018	0.9896960153
122	0.02447081271	0.9896960153
123	0.02441568346	0.9896621367
124	0.02426927425	0.9896614289
125	0.02424656664	0.9896614289
126	0.02417991473	0.9896614289
127	0.02411842322	0.9897291931
128	0.02406760927	0.9897291931
129	0.02390739461	0.9897291931
130	0.02388339208	0.9897291931
131	0.02382196864	0.9897630786
132	0.02379920317	0.9897969665
133	0.02369705064	0.9899325412
134	0.02360629496	0.9899332306
135	0.02358133635	0.9899671278
136	0.02355699778	0.9900349291
137	0.02347152762	0.9900342466
138	0.02343214065	0.9900010273
139	0.02335536225	0.9900342466
140	0.02331970214	0.990068153
141	0.02325015122	0.9901359729
142	0.02322740611	0.9901698863
143	0.02320456632	0.9901698863
144	0.02306229925	0.9900688333
145	0.02303661836	0.9901705596
146	0.02296645214	0.9902383888
147	0.02294696338	0.9902383888
148	0.02286054696	0.9903734156
149	0.02283440257	0.9903734156
150	0.02281334897	0.9903734156
151	0.02268553058	0.9903734156
152	0.02252925568	0.9903734156
153	0.02250898685	0.9904073452
154	0.02246872141	0.9904412772
155	0.02245084261	0.9904412772
156	0.0223914492	0.9905091482
157	0.02236397075	0.9905430872
158	0.02234607764	0.9905770285
159	0.02232992099	0.9905770285
160	0.0222801263	0.9906109721
161	0.02216232044	0.9906788664
162	0.02214650484	0.9906788664
163	0.02201028096	0.9906788664
164	0.02194998573	0.990882605
165	0.02188082363	0.9909511568
166	0.02186423849	0.9909511568
167	0.02166918962	0.9911210147
168	0.02164931683	0.9911210147
169	0.02156175049	0.9913589137
170	0.02152967572	0.9913589137
171	0.02143775448	0.9913249211
172	0.02142199503	0.9913249211
173	0.0214062316	0.9913589137
174	0.02139067862	0.9913589137
175	0.02137510055	0.9913589137
176	0.02132586754	0.9913589137
177	0.02130993024	0.9913589137
178	0.02124220579	0.9913929086
179	0.02122509871	0.9913929086
180	0.02120861426	0.9913929086
181	0.02112274176	0.9913929086
182	0.02110754853	0.9913929086
183	0.02101946765	0.9913929086
184	0.0209985664	0.9913929086
185	0.02098348162	0.9913929086
186	0.02096909617	0.9913929086
187	0.02089510621	0.9913589137
188	0.02087652643	0.9913589137
189	0.02086127807	0.9913589137
190	0.02084602645	0.9913589137
191	0.02075670547	0.9914269058
192	0.02060723782	0.991562918
193	0.02059276682	0.991562918
194	0.02042493024	0.9915969269
195	0.02034789065	0.9916309381
196	0.02025708342	0.9915969269
197	0.02024164871	0.9916309381
198	0.0202269828	0.9916309381
199	0.02021185945	0.9916309381
200	0.0201961786	0.9916309381
201	0.02018198254	0.9916309381
202	0.0201677431	0.9916309381
203	0.02006957777	0.9915969269
204	0.02005550945	0.9915969269
205	0.01994961822	0.9916309381
206	0.01993020929	0.9916649516
