iter	Logloss	Precision
0	0.5074093037	0.9722334151
1	0.3770536099	0.9793998615
2	0.2859565926	0.98211641
3	0.2058878106	0.9821585259
4	0.1556890089	0.9829138007
5	0.1245091349	0.9829641003
6	0.1007288495	0.9855136245
7	0.08472571565	0.9874903418
8	0.07503273763	0.9844356552
9	0.06562795309	0.9872176309
10	0.05814796902	0.9872896922
11	0.05408076342	0.987325496
12	0.05076047346	0.9874329389
13	0.0486475514	0.9872529572
14	0.04619556878	0.9866431822
15	0.04450729107	0.9846942512
16	0.04306845723	0.9846272098
17	0.04224025552	0.9852413389
18	0.04074895613	0.9851691812
19	0.03969589798	0.9864671581
20	0.03839437261	0.9864676544
21	0.03792167523	0.9860027115
22	0.03759027212	0.9860749753
23	0.03706457199	0.9859670978
24	0.03645140667	0.9864324741
25	0.03601629507	0.9859645265
26	0.03544833583	0.9875178971
27	0.03512471295	0.9876262163
28	0.03495793511	0.9877023604
29	0.03432146236	0.9877753304
30	0.03373227866	0.9878836834
31	0.033599731	0.9879562312
32	0.0333492108	0.9879562312
33	0.03316080221	0.9877748816
34	0.03260912642	0.9879925091
35	0.03251578823	0.9880287897
36	0.03243571765	0.9880287897
37	0.03236167954	0.9879925091
38	0.03229102314	0.9879925091
39	0.03217576617	0.9879925091
40	0.03199611881	0.9879199559
41	0.03175585918	0.9880287897
42	0.03168656862	0.9880287897
43	0.03134827904	0.9880287897
44	0.0312839584	0.9881013588
45	0.03122999012	0.9881013588
46	0.03097506439	0.9883554347
47	0.03091521727	0.988391742
48	0.03027210055	0.9883191302
49	0.0302186661	0.9883191302
50	0.02988025382	0.9885724784
51	0.02966455918	0.9887177979
52	0.02960889051	0.9887904737
53	0.02941966374	0.9888995075
54	0.02936403918	0.98897221
55	0.02900431003	0.9890804809
56	0.02895943906	0.9890804809
57	0.02891181129	0.9890804809
58	0.02883520405	0.9890804809
59	0.02850859	0.9892975359
60	0.02846107909	0.9892975359
61	0.02781799657	0.9892975359
62	0.02777609989	0.9892975359
63	0.02772977401	0.9892975359
64	0.02743631756	0.9894791054
65	0.02739577763	0.989515506
66	0.0270670807	0.9894063121
67	0.02680713585	0.9894063121
68	0.02648184097	0.9895890814
69	0.02643839702	0.9896983076
70	0.02638738343	0.9896983076
71	0.02634814275	0.9897347217
72	0.02607996778	0.9898436063
73	0.02604168715	0.9898436063
74	0.02597470283	0.9899893269
75	0.02586211216	0.9899532624
76	0.02574679454	0.9900990099
77	0.02570793042	0.9900993743
78	0.025680274	0.9900993743
79	0.02564792584	0.9900993743
80	0.02561876543	0.9900993743
81	0.02558788195	0.9901358166
82	0.02555686963	0.9901358166
83	0.02550432052	0.9901358166
84	0.02546902183	0.9901358166
85	0.0254405895	0.9901358166
86	0.02541462982	0.9901358166
87	0.02538668818	0.9901358166
88	0.02524068084	0.990389926
89	0.02511333509	0.9904285083
90	0.02508731008	0.9904285083
91	0.02505843356	0.9904285083
92	0.02503321999	0.9904285083
93	0.02500675646	0.9904285083
94	0.02498072326	0.9904285083
95	0.02489521208	0.9907202828
96	0.02486409387	0.9907202828
97	0.02484004789	0.9907202828
98	0.02469577663	0.9907932533
99	0.02462712211	0.9908662345
100	0.02460265561	0.9908662345
101	0.02457876559	0.9908662345
102	0.02455233865	0.9908662345
103	0.02452803691	0.9908662345
104	0.02450485083	0.9908662345
105	0.0244807756	0.9908662345
106	0.02445659987	0.9908662345
107	0.02443249573	0.9908662345
108	0.02440994089	0.9908662345
109	0.0243792293	0.9909027292
110	0.02435533743	0.9909027292
111	0.02432287701	0.9909027292
112	0.02429907491	0.9909027292
113	0.02427561854	0.9909027292
114	0.02425277566	0.9909027292
115	0.0242310002	0.9909027292
116	0.02420964712	0.9909027292
117	0.02408679236	0.9908662345
118	0.02395962041	0.9909003831
119	0.02389232796	0.9909003831
120	0.02386877632	0.9909003831
121	0.0238486993	0.9909003831
122	0.02376471213	0.9908662345
123	0.02374317494	0.9909027292
124	0.02314819812	0.9908662345
125	0.02312621361	0.9908662345
126	0.02310325063	0.9908297426
127	0.02308147359	0.9907932533
128	0.02306017696	0.9907932533
129	0.02295419591	0.9908300803
130	0.02287525285	0.9908669073
131	0.02279649747	0.9909398939
132	0.02277510082	0.9909398939
133	0.02275360825	0.9909398939
134	0.02273379172	0.9909398939
135	0.02271271224	0.9909398939
136	0.02269321779	0.9909398939
137	0.02267397834	0.9909398939
138	0.022654377	0.9909398939
139	0.02255683718	0.9909033993
140	0.02253806375	0.9909033993
141	0.02251934982	0.9909033993
142	0.02248927795	0.9909398939
143	0.02231998671	0.9912681453
144	0.02229000028	0.9912681453
145	0.02227191815	0.9912681453
146	0.02225441189	0.9912681453
147	0.02223673217	0.9912681453
148	0.02221984924	0.9912681453
149	0.02220273085	0.9912316251
150	0.02211478813	0.9913777221
151	0.02209797162	0.9913777221
152	0.02194707628	0.9915238622
153	0.02192891446	0.9915238622
154	0.02190454696	0.9915238622
155	0.02179216267	0.9915238622
156	0.02177451239	0.9915238622
157	0.02161770164	0.9915241745
158	0.02153923696	0.9915610259
159	0.02142675706	0.9916706593
160	0.02138954396	0.9916706593
161	0.02133850379	0.9917072092
162	0.02132220644	0.9917072092
163	0.02130616688	0.9917072092
164	0.02120462122	0.9917072092
165	0.02117954915	0.9917072092
166	0.02114225794	0.9918534356
167	0.02112691452	0.9918534356
168	0.02106107773	0.9918534356
169	0.02098123559	0.9919268625
170	0.02085050362	0.9919268625
171	0.02083545078	0.9919268625
172	0.02082040848	0.9919268625
173	0.02069848695	0.991997935
174	0.02068368807	0.991997935
175	0.02066934331	0.991997935
176	0.02065516526	0.991997935
177	0.02062686281	0.991997935
178	0.02061287332	0.991997935
179	0.02053959576	0.9919988201
180	0.02052584333	0.9919988201
181	0.02051245634	0.9919988201
182	0.02049251161	0.9920353982
183	0.0203877712	0.9920719791
184	0.02035073987	0.9920719791
185	0.02033740155	0.9920719791
186	0.02026723709	0.9920374535
187	0.02022535376	0.9920374535
188	0.02013989966	0.9920740249
189	0.02004923269	0.9921837555
190	0.02003608228	0.9921837555
191	0.01998433689	0.9922203377
192	0.01997142435	0.9922203377
193	0.0199587028	0.9922203377
194	0.01990420643	0.9922203377
195	0.01984251849	0.9922209114
196	0.01983010046	0.9922209114
197	0.01963891521	0.9922554949
198	0.01962676354	0.9922554949
199	0.01961479235	0.9922554949
200	0.01959385174	0.9922560661
201	0.01958061685	0.9922560661
202	0.01929051117	0.9923658492
203	0.01927851457	0.9923658492
204	0.01920616699	0.9924024489
205	0.01918203835	0.9924024489
206	0.01917046438	0.9924024489
207	0.01910694272	0.9924390514
208	0.01906488326	0.9924390514
209	0.01904503261	0.9924756565
210	0.01903374468	0.9924756565
211	0.01889365951	0.992548875
212	0.0188654187	0.992548875
213	0.01885420942	0.992548875
214	0.01879574661	0.9925491498
215	0.01878480017	0.9925491498
216	0.01877401882	0.9925491498
217	0.01874077661	0.9927683282
218	0.01873015211	0.9927683282
219	0.01863086891	0.9927319683
220	0.01854898218	0.9927319683
221	0.01852981835	0.9927319683
222	0.01851921199	0.9927319683
223	0.01850885971	0.9927319683
224	0.01847117208	0.9927319683
225	0.01842778609	0.9927319683
226	0.01832378496	0.9929151292
227	0.01831344059	0.9929151292
228	0.01828365824	0.9929520295
229	0.01827362445	0.9929520295
230	0.01825656239	0.9930619626
231	0.01822456462	0.9930986123
232	0.01820164516	0.9930986123
233	0.01819179604	0.9930986123
234	0.01818220701	0.9930986123
235	0.01808911489	0.9930986123
236	0.0180736977	0.9930986123
237	0.01806417722	0.9930986123
238	0.01801547799	0.9930986123
239	0.01800616204	0.9930986123
240	0.01791176214	0.9931352648
241	0.01790254859	0.9931352648
242	0.01779991308	0.9930986123
243	0.01777237145	0.9930986123
244	0.01776321967	0.9930986123
245	0.01768100442	0.9930983576
246	0.01764232662	0.9930983576
247	0.01759146421	0.9930986123
248	0.01752452257	0.9931352648
249	0.01750939126	0.9931352648
250	0.01749058714	0.9931352648
