iter	Logloss	Precision
0	0.5823169848	0.9237644152
5	0.1565030608	0.9864414398
10	0.05106616072	0.987525758
15	0.03189105592	0.9876089275
20	0.02575931954	0.9891456325
25	0.02298052986	0.9899138629
30	0.0199492069	0.9904989873
35	0.01773858029	0.9906831154
40	0.01629174892	0.9914536212
45	0.0152249751	0.9921123438
49	0.01446263448	0.9924789854
