mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_boosting_type,param_bootstrap_type,param_gpu_cat_features_storage,param_grow_policy,param_l2_leaf_reg,param_learning_rate,param_max_depth,param_n_estimators,param_objective,param_task_type,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1
26.83296933174133,0.30240565934865615,1.173424482345581,0.006989566782193908,Ordered,Bayesian,CpuPinnedMemory,SymmetricTree,1,0.1,4,500,Logloss,GPU,"{'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'gpu_cat_features_storage': 'CpuPinnedMemory', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 500, 'objective': 'Logloss', 'task_type': 'GPU'}",0.9946058091286307,0.995850622406639,0.9939142461964039,0.9955045300504876,0.9937755031468289,0.9947301421857979,0.0008303774033067258,99,0.9964901967564577,0.9964556174141568,0.9969743075486704,0.9970780960943308,0.9969916492332164,0.9967979734093664,0.00026795778308958464,0.9908042821850124,0.9932581177765547,0.9910616061606161,0.9923045210938574,0.9890395944649952,0.9912936243362072,0.001432137253677344,100,0.9935377423346624,0.9932659932659933,0.9944949077897055,0.9945640955067777,0.9943932305998899,0.9940511938994057,0.0005398354793483836,0.998478561549101,0.998478561549101,0.9968188105117566,0.9987551867219917,0.9986166828053673,0.9982295606274635,0.0007127924212270594,98,0.9994813098654863,0.9996887859192918,0.9994813098654863,0.99961962723469,0.9996196403872752,0.999578134654446,8.299173693704174e-05,0.9988071735067311,0.9990987108042599,0.9986396297125278,0.9988181534839217,0.9985146942534172,0.9987756723521715,0.00019685932980261457,93,0.9994556704053636,0.9994564500219195,0.999565384097509,0.9996265018518602,0.9996194514683236,0.9995446915689952,7.539427547362938e-05,0.9946266189032791,0.9958614981376741,0.9939318714660047,0.9955194044254498,0.9938050660792952,0.9947488918023406,0.0008252105727762395,99,0.9965006636672354,0.9964670400689358,0.996981873997551,0.9970854531344314,0.9969995861498138,0.9968069234035936,0.00026631603870589136
51.76919832229614,0.7352374193685953,1.1800994396209716,0.00612750820315935,Ordered,Bayesian,CpuPinnedMemory,SymmetricTree,1,0.1,4,1000,Logloss,GPU,"{'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'gpu_cat_features_storage': 'CpuPinnedMemory', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 1000, 'objective': 'Logloss', 'task_type': 'GPU'}",0.9948132780082988,0.9959197786998617,0.9939834024896266,0.9952278857459022,0.9946745971367315,0.9949237884160841,0.0006392349123750232,69,0.9970607559044227,0.9971126249178741,0.9974757080120336,0.9974930410276803,0.9975276197721261,0.9973339499268274,0.00020324028908451735,0.9912124124673898,0.9939385590301695,0.9909278350515464,0.9925711927362774,0.9905349794238684,0.9918369957418502,0.0012543952647596883,77,0.994666024295399,0.9947346685938467,0.9953176106042348,0.9954883592781375,0.9953864692718196,0.9951186264086875,0.0003464994027962268,0.998478561549101,0.9979253112033195,0.9970954356846473,0.9979253112033195,0.9988933462442938,0.9980635931769362,0.0006060134719651413,113,0.9994813098654863,0.9995158892077872,0.9996542065769909,0.9995158892077872,0.9996887966804979,0.9995712183077099,8.356778466048945e-05,0.9989371452511722,0.9992323077541136,0.9988317847297549,0.998925221852126,0.9986915120383992,0.9989235943251131,0.00017764090029759018,64,0.9996360027695566,0.9995991312110937,0.9997261106597711,0.9996789860475941,0.9997420257908326,0.9996764512957697,5.3641347055635366e-05,0.9948322193895128,0.9959279453378426,0.9940020682523268,0.9952410511069728,0.9946966044493423,0.9949399777071994,0.0006351758456458755,70,0.9970678533236745,0.9971195474067303,0.9974811952246222,0.9974980588387542,0.9975329940481326,0.9973399297683827,0.00020239986424451135
38.800328493118286,0.24615165575801604,1.1956206798553466,0.013244810958047309,Ordered,Bayesian,CpuPinnedMemory,SymmetricTree,1,0.1,6,500,Logloss,GPU,"{'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'gpu_cat_features_storage': 'CpuPinnedMemory', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 500, 'objective': 'Logloss', 'task_type': 'GPU'}",0.9950899031811895,0.9957814661134163,0.9941217150760719,0.9953662078981949,0.9949512414413169,0.9950621067420379,0.000549063868911018,42,0.9971817836024759,0.99695701787752,0.9972855216293786,0.9974238835387887,0.9975967772610177,0.9972889967818361,0.00021662871277395372,0.9925691482042108,0.9936647844649498,0.99160588963809,0.9925732361435841,0.9912136188907194,0.9923253354683108,0.0008565674592346844,56,0.9950079184741445,0.9944266694189287,0.9950430292598967,0.9952830188679245,0.9957625658869329,0.9951046403815654,0.00043300820751478706,0.9976486860304288,0.9979253112033195,0.9966804979253112,0.9982019363762102,0.9987550145248305,0.99784228921202,0.0006865198345552964,148,0.9993775718385837,0.9995158892077872,0.9995504685500882,0.9995850478923891,0.9994467496542185,0.9994951454286134,7.44836964561127e-05,0.9989562086664409,0.9991376411104033,0.9988035100405754,0.9988911459472346,0.9988477618291318,0.9989272535187572,0.0001166503091545758,63,0.9996360715240843,0.9995432373673859,0.9997215878075891,0.9997177867719141,0.9997898964183692,0.9996817159778686,8.468012094669035e-05,0.9951024349865489,0.9957904906493686,0.994136717941643,0.9953796289911041,0.9949700268724591,0.9950758598882248,0.0005471502995600941,46,0.9971879582506686,0.99696478460318,0.9972916558850421,0.9974293946138053,0.9976012563204307,0.9972950099346255,0.00021557651682494914
17.92902889251709,0.11589694159561112,1.190540885925293,0.010047630647890368,Ordered,Bayesian,CpuPinnedMemory,SymmetricTree,1,0.1,8,100,Logloss,GPU,"{'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'gpu_cat_features_storage': 'CpuPinnedMemory', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 100, 'objective': 'Logloss', 'task_type': 'GPU'}",0.9948132780082988,0.9960580912863071,0.9944674965421854,0.995781174355073,0.9943287917559998,0.9950897663895727,0.0007012055420889454,38,0.9958331892527404,0.9960406653065459,0.9963345897161036,0.9959888656442885,0.9964383893220837,0.9961271398483523,0.00022490719734094162,0.990808066950199,0.9931252578028323,0.9912063753778511,0.992444017035307,0.9894534995206136,0.9914074433373606,0.0012839741730962166,96,0.9923092769346975,0.9923800370700899,0.9934000206249356,0.9929884859941571,0.9933337914919936,0.9928823224231748,0.0004612544113172266,0.9988934993084371,0.9990318118948824,0.9977869986168741,0.9991701244813278,0.9993083414026837,0.9988381551408411,0.0005434656782170635,28,0.9994121511808846,0.9997579446038937,0.9993084131539818,0.9990317784155746,0.9995850622406639,0.9994190699189996,0.0002468509672333098,0.9988796297890495,0.9992299355880387,0.9986330392995224,0.9986350409360485,0.9984224157080547,0.9987600122641427,0.0002759882910121126,96,0.9993442240991242,0.9993918960970674,0.9994686871320931,0.9994690151875053,0.9994681267901564,0.9994283898611893,5.151500951782819e-05,0.9948343549831256,0.9960697786664827,0.9944858009374138,0.9957957130057206,0.9943565037852719,0.9951084302756028,0.0006963801096164546,36,0.9958480489275561,0.9960553287513135,0.9963454576797105,0.9960009652842419,0.9964496225569611,0.9961398846399566,0.00022352369925030235
79.17948756217956,0.1207260624867854,1.2142293453216553,0.006947797173670539,Ordered,Bayesian,CpuPinnedMemory,SymmetricTree,1,0.1,8,500,Logloss,GPU,"{'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'gpu_cat_features_storage': 'CpuPinnedMemory', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 500, 'objective': 'Logloss', 'task_type': 'GPU'}",0.9951590594744122,0.9963347164591978,0.9943983402489627,0.9955045300504876,0.9947437582128777,0.9952280808891876,0.0006676628436751073,15,0.9975967357100868,0.9975448666966354,0.9974929976831841,0.9978561178443611,0.9979944328221442,0.9976970301512823,0.0001942159533240986,0.9924346629986245,0.9946243969676085,0.9918811063712674,0.9931176875430144,0.9906708739196048,0.9925457455600238,0.0013127937812837396,43,0.9956258180064752,0.9955912237798368,0.9954542323851505,0.9963799344940527,0.9962784286698828,0.9958659274670797,0.00038391873500337584,0.9979253112033195,0.9980636237897649,0.996957123098202,0.9979253112033195,0.9988933462442938,0.9979529431077798,0.000614783345300429,132,0.9995850478923891,0.9995158892077872,0.9995504685500882,0.9993429924962827,0.9997233748271093,0.9995435545947313,0.00012255230839975905,0.9989847894415654,0.9995731918451052,0.9990073345844594,0.9989833862265615,0.9988358419589762,0.9990769088113336,0.00025553203404234554,33,0.9996813855406653,0.9997117194403562,0.9997743685658623,0.9997910652049218,0.9998334625634617,0.9997584002630535,5.4893898999165046e-05,0.9951724137931035,0.9963410424577149,0.9944126370973305,0.9955156950672647,0.9947651191624189,0.9952413815155665,0.0006637622765503799,15,0.9976015046675755,0.9975496963003865,0.9974981451765965,0.9978592638629928,0.9979979288919572,0.9977013077799016,0.00019347142095671116
26.06735739707947,0.05335143223229576,1.1914594650268555,0.010741655401491669,Ordered,Bayesian,CpuPinnedMemory,SymmetricTree,1,0.1,10,50,Logloss,GPU,"{'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'gpu_cat_features_storage': 'CpuPinnedMemory', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 50, 'objective': 'Logloss', 'task_type': 'GPU'}",0.9950899031811895,0.995643153526971,0.9939142461964039,0.9952278857459022,0.9937755031468289,0.9947301383594592,0.0007466978364372909,100,0.9953317887893772,0.9952972094470763,0.9959542169507936,0.9955047632220474,0.9955566313387161,0.995528921949602,0.00023442673016854244,0.9912172361740085,0.9924419403600385,0.990118034586879,0.9909502262443439,0.9883705021206731,0.9906195878971886,0.0013488822210598911,122,0.991457096785261,0.9912879437489281,0.99271702909753,0.9916623777663407,0.9920010985615709,0.9918251091919261,0.0005053621944158857,0.9990318118948824,0.9988934993084371,0.9977869986168741,0.9995850622406639,0.9993083414026837,0.9989211426927083,0.0006148181228489753,14,0.9992738338116809,0.9993775718385837,0.99923925446938,0.9994121511808846,0.9991701244813278,0.9992945871563714,8.909671417750494e-05,0.9990649935243692,0.9993182031224592,0.9987073129671398,0.9990727374201842,0.998444600442317,0.998921569495294,0.0003079434250587317,65,0.9993317053943203,0.9993343419809857,0.9992859178682975,0.999385599698342,0.999400655223535,0.9993476440330961,4.1211462126776796e-05,0.9951091823379485,0.9956572689046667,0.9939377238908791,0.9952489155133237,0.9938093272802312,0.9947524835854098,0.000741038772114889,98,0.9953501188302966,0.9953163205565314,0.9959674639829049,0.9955221824193993,0.9955727058174989,0.9955457583213262,0.0002323936978807988
49.484036922454834,0.054859649642966225,1.1951446533203125,0.011240934163539319,Ordered,Bayesian,CpuPinnedMemory,SymmetricTree,1,0.1,10,100,Logloss,GPU,"{'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'gpu_cat_features_storage': 'CpuPinnedMemory', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100, 'objective': 'Logloss', 'task_type': 'GPU'}",0.9951590594744122,0.995643153526971,0.9942600276625173,0.9950895635936096,0.9946745971367315,0.9949652802788483,0.000467843307408462,65,0.9963345897161036,0.9962654310315018,0.9968878591929181,0.9962654955998548,0.9967668873943187,0.9965040525869394,0.00026793917002234594,0.9922992299229924,0.9927127732710024,0.9910677476982273,0.9913520933424845,0.9901315789473685,0.991512684636415,0.0009154318746547647,92,0.9932982781730075,0.9927892044088864,0.994391880268364,0.9930939701082289,0.9941186586414446,0.9935383983199862,0.0006134491199252976,0.9980636237897649,0.9986168741355463,0.9975103734439834,0.9988934993084371,0.9993083414026837,0.9984785424160831,0.0006307772776959229,78,0.9994121511808846,0.9997925239461946,0.9994121511808846,0.9994813098654863,0.9994467496542185,0.9995089771655337,0.00014407432948730168,0.999060201366291,0.9994757704278889,0.9989373652504452,0.9989718394502548,0.9985786080997335,0.9990047569189228,0.00028710828103441,46,0.9994733355360211,0.9995605664976567,0.9996086444462452,0.9995826816227343,0.9996968544324955,0.9995844165070306,7.230504133528888e-05,0.995173079575231,0.9956560711576915,0.9942786241124973,0.9951085084395453,0.994698795180723,0.9949830156931376,0.00046515054887581194,65,0.9963458356315499,0.9962785569070672,0.9968956953642385,0.9962774024541569,0.9967755841020778,0.996514614891818,0.00026601007748062175
241.46744122505189,4.337444153903683,1.3599268436431884,0.10107525568301484,Ordered,Bayesian,CpuPinnedMemory,SymmetricTree,1,0.1,10,500,Logloss,GPU,"{'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'gpu_cat_features_storage': 'CpuPinnedMemory', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 500, 'objective': 'Logloss', 'task_type': 'GPU'}",0.9955739972337483,0.9961964038727524,0.99432918395574,0.9948129192890242,0.9950895635936096,0.9952004135889748,0.0006407873302141462,22,0.9976658943946887,0.9978906601196446,0.997907949790795,0.9977869603554695,0.9980463009388129,0.9978595531198821,0.00012724625130326668,0.9936621658859189,0.9946229146560044,0.992150922610851,0.9914823464761643,0.9908118486012069,0.9925460396460289,0.0014038608764031493,42,0.9958996623251326,0.995969825359099,0.9961750516884907,0.995968992248062,0.9963130147134833,0.9960653092668534,0.00015442437725134714,0.9975103734439834,0.9977869986168741,0.9965421853388658,0.9982019363762102,0.9994466731221469,0.9978976333796161,0.0009477947179978185,136,0.9994467305231854,0.9998271032884954,0.9996542065769909,0.99961962723469,0.999792531120332,0.9996680397487389,0.00013587657101444376,0.9992378938226117,0.9995534493016458,0.9991563314834264,0.9991794231280303,0.9989097910731843,0.9992073777617797,0.0002062240344794638,5,0.999705886664958,0.9996972062563879,0.9998158957026388,0.999773593788957,0.9998359645438825,0.9997657093913647,5.619262249864421e-05,0.9955825510767532,0.9962024442449768,0.9943417057687,0.9948307946791647,0.9951105295778528,0.9952136050694895,0.0006373854114879582,21,0.9976700436651077,0.9978947368421054,0.9979115966792662,0.997790970592296,0.9980497402530161,0.9978634176063583,0.00012701204450990642
30.7195023059845,0.7027494139394739,1.3490132331848144,0.03349705934721172,Ordered,Bayesian,CpuPinnedMemory,SymmetricTree,1,0.2,4,500,Logloss,GPU,"{'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'gpu_cat_features_storage': 'CpuPinnedMemory', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 500, 'objective': 'Logloss', 'task_type': 'GPU'}",0.9949515905947441,0.9953665283540802,0.9939834024896266,0.9952970468220486,0.9945362749844388,0.9948269686489877,0.0005145358034850585,89,0.9969915972198209,0.9970953352467236,0.9972336526159272,0.9975621985165719,0.9977350922388009,0.997323575167569,0.0002816651512548038,0.9918900343642612,0.9929800412938747,0.9917389508467576,0.9923013472642288,0.99039780521262,0.9918616357963485,0.0008488621896700211,76,0.9945971988024365,0.9944962333597055,0.995042517299549,0.9954889807162535,0.995832041610692,0.9950913943577273,0.000511364467491051,0.9980636237897649,0.9977869986168741,0.9962655601659751,0.9983402489626556,0.9987550145248305,0.99784228921202,0.0008507822212243048,148,0.9994121511808846,0.9997233652615928,0.9994467305231854,0.9996542065769909,0.9996542185338866,0.9995781344153081,0.0001244870937649399,0.9989522391143403,0.9991033212238083,0.9986981303887866,0.9986060831134471,0.998772875197046,0.9988265298074858,0.00017909678435748397,79,0.9996193049852087,0.9995100648025055,0.9996472396508207,0.9996773700731433,0.9997733241609597,0.9996454607345274,8.530721878432697e-05,0.9949672526714926,0.9953777164539496,0.9939971020492652,0.9953116381687811,0.9945588539155589,0.9948425126518095,0.0005132763969939113,91,0.9969988616371727,0.9971029487842731,0.9972397612393472,0.9975672458116945,0.9977394695518628,0.99732965740487,0.0002804632617778568
11.031204271316529,0.06570851050925168,1.3076017379760743,0.05035370016895969,Ordered,Bayesian,CpuPinnedMemory,SymmetricTree,1,0.2,8,50,Logloss,GPU,"{'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'gpu_cat_features_storage': 'CpuPinnedMemory', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 50, 'objective': 'Logloss', 'task_type': 'GPU'}",0.9952282157676349,0.9957123098201937,0.9940525587828493,0.9953662078981949,0.994190469603707,0.994909952374516,0.0006642314942011538,75,0.9961789826757496,0.9957121615546872,0.9964383277430063,0.9963000743443006,0.9963173637165235,0.9961893820068536,0.00025237020314665236,0.9924357034795764,0.9924429788403407,0.9906593406593407,0.9916266300617708,0.9897189856065799,0.9913767277295218,0.0010567426745266607,98,0.9930927835051546,0.9920032947798332,0.993604951005673,0.9931622169535786,0.9934000206249356,0.993052653373835,0.0005550612120338688,0.9980636237897649,0.9990318118948824,0.9975103734439834,0.9991701244813278,0.9987550145248305,0.9985061896269578,0.0006271389765771025,72,0.9993084131539818,0.9994813098654863,0.9993084131539818,0.9994813098654863,0.9992738589211618,0.9993706609920195,9.122124094971885e-05,0.9990229067069168,0.9991380811089493,0.9986093845950769,0.9988224966789864,0.9983856229146206,0.9987956984009101,0.0002729257845972704,89,0.9994026373478676,0.9992641908397251,0.9994253903135641,0.9995323418962402,0.9994366389032331,0.999412239860126,8.625945454533373e-05,0.9952417074684505,0.9957264957264956,0.9940730530668506,0.9953840854288666,0.994216469292206,0.9949283621965739,0.0006604894049296391,74,0.9961909029800582,0.9957282623673694,0.9964485207916696,0.996311743821309,0.9963282825670994,0.9962015425055011,0.00025032496308199947
