,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_boosting_type,param_bootstrap_type,param_gpu_cat_features_storage,param_grow_policy,param_l2_leaf_reg,param_learning_rate,param_max_depth,param_n_estimators,param_objective,param_task_type,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1
0,3.143293571472168,0.16560385989041052,1.272771692276001,0.016378125140710232,Ordered,Bayesian,CpuPinnedMemory,SymmetricTree,1,0.1,2,5,Logloss,GPU,"{'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'gpu_cat_features_storage': 'CpuPinnedMemory', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 5, 'objective': 'Logloss', 'task_type': 'GPU'}",0.9655601659751037,0.9634163208852006,0.9689488243430152,0.9692924821910229,0.96991493187634,0.9674265450541364,0.0025122258402001294,270,0.9638645872955497,0.9644005671012137,0.9702790552923684,0.9701931222877297,0.9700375179377236,0.9677549699829171,0.00296353554470974,0.9786689419795221,0.9807719902425025,0.9755926497404965,0.9799151343705799,0.9757703081232493,0.9781438048912701,0.0021195572574142004,268,0.978218245338847,0.9776979440847976,0.9787046814501936,0.9776247848537005,0.9786612204655093,0.9781813752386096,0.0004580302990417996,0.9518672199170124,0.9453665283540802,0.9619640387275242,0.9582295988934993,0.9637570895006224,0.9562368950785478,0.0067909248377181755,270,0.9488571527369549,0.9504823818250977,0.9614786126767869,0.9624122549189115,0.961030428769018,0.9568521661853537,0.005903742286337017,0.9929875231716626,0.9943252909251257,0.9939980946149918,0.9947197749497901,0.9937924741039386,0.9939646315531018,0.0005806574696123021,270,0.9931303321908719,0.9928105793957069,0.9945853376239682,0.994340966280741,0.9945674107538504,0.9938869252490277,0.0007599930365251206,0.9650820361800589,0.9627438552010704,0.9687304129814054,0.9689510489510491,0.9697264945368501,0.9670467695700868,0.002683919162557148,270,0.9633140249253992,0.9638980940858801,0.9700151755655951,0.9699588764201574,0.969765697238263,0.967390373647059,0.0030965009027578497
1,3.3310065269470215,0.07426505482869726,1.2805985927581787,0.020840979600239222,Ordered,Bayesian,CpuPinnedMemory,SymmetricTree,1,0.1,2,10,Logloss,GPU,"{'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'gpu_cat_features_storage': 'CpuPinnedMemory', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 10, 'objective': 'Logloss', 'task_type': 'GPU'}",0.9885200553250346,0.987344398340249,0.9872752420470263,0.9900408050349263,0.9868593955321945,0.9880079792558861,0.0011568137765171802,260,0.9888481621079567,0.9854075175490162,0.9892458245444171,0.9885544355884438,0.9877764138384135,0.9879664707256495,0.0013670546110304495,0.9825136612021858,0.9836650652024709,0.9806275579809004,0.9844134536505332,0.9812662382059346,0.9824971952484048,0.0014175356343612883,264,0.9824256074256075,0.9809504231335868,0.9832303015813382,0.9822836661546339,0.9830827711379747,0.9823945538866281,0.0008088128630942764,0.9947441217150761,0.9911479944674966,0.9941908713692946,0.995850622406639,0.9926684188684466,0.9937204057653906,0.0016450611833985784,260,0.9955046855008818,0.9900411494173381,0.9954701061585809,0.99505515405097,0.9926348547717843,0.9937411899799109,0.0021325968649892526,0.9953027859560116,0.9958572510803878,0.9947924163381026,0.9955750495497331,0.9939409367563832,0.9950936879361236,0.000674990298956,266,0.9951961905122719,0.9949597974999087,0.9953186949380038,0.9950976966857925,0.9949340839059372,0.9951012927083829,0.00014440355372502146,0.9885910652920962,0.9873923527385464,0.9873626373626374,0.9900990099009902,0.9869343969192683,0.9880758924427078,0.0011521613325569992,260,0.9889219037150268,0.9854748218772588,0.9893123475033507,0.9886281650462089,0.9878357220281826,0.9880345920340055,0.0013685234754378017
2,5.367711067199707,0.37201811429282733,1.2751842975616454,0.04033332914072112,Ordered,Bayesian,CpuPinnedMemory,SymmetricTree,1,0.1,2,50,Logloss,GPU,"{'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'gpu_cat_features_storage': 'CpuPinnedMemory', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 50, 'objective': 'Logloss', 'task_type': 'GPU'}",0.991701244813278,0.9919778699861688,0.9903181189488244,0.9923231205477557,0.9903866104156581,0.991341392942337,0.0008315148617597126,232,0.991597219820879,0.9909747916594627,0.9918392752169853,0.9911651307941008,0.9915627863552274,0.9914278407693311,0.0003131925624949533,0.9847286610308154,0.9851336606655755,0.9829700272479565,0.9858059232973932,0.9821817192600653,0.9841639983003612,0.0013645514915262625,243,0.9846589165785975,0.9833531914893617,0.9850298380221654,0.9838863527968931,0.9845592746608494,0.9842975147095734,0.000599370916855608,0.9988934993084371,0.9990318118948824,0.9979253112033195,0.9990318118948824,0.9988933462442938,0.998755156109163,0.0004195127577395784,71,0.9987551436771672,0.99885888170407,0.99885888170407,0.9986859849925654,0.998789764868603,0.998789731389295,6.560969113237398e-05,0.9972994897929903,0.9975857662383376,0.9970244141801965,0.997275793077942,0.9969506848376765,0.9972272296254285,0.00022527297573828552,236,0.9972024607793055,0.997534516449844,0.997497987468288,0.997626890403142,0.9973617528177741,0.9974447215836708,0.00014809454054001738,0.9917605053556715,0.9920340612553221,0.9903912148249828,0.9923748025005152,0.9904670461559565,0.9914055260184897,0.0008209915251727668,232,0.9916569388175513,0.9910453906062373,0.9918961609779549,0.9912309302764574,0.9916234680215592,0.991490577739952,0.0003083640664405756
3,9.356173706054687,0.03560394547603994,1.2074013710021974,0.006121202053653689,Ordered,Bayesian,CpuPinnedMemory,SymmetricTree,1,0.1,2,100,Logloss,GPU,"{'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'gpu_cat_features_storage': 'CpuPinnedMemory', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 100, 'objective': 'Logloss', 'task_type': 'GPU'}",0.9924619640387276,0.993015214384509,0.9916320885200554,0.9935680199183899,0.9918389930147313,0.9925032559752826,0.0007207921624367264,213,0.9930322625263668,0.9929976831840659,0.9930668418686677,0.9930669617386193,0.9931879873441796,0.9930703473323799,6.417702672519556e-05,0.9868726924654725,0.9874196636127445,0.9848588187150457,0.9881001231021748,0.9845986097860161,0.9863699815362906,0.0013978062475129417,218,0.9869868160393469,0.9869193989071038,0.9871540826785105,0.9873538861166177,0.9874906008613029,0.9871809569205764,0.0002156893033671589,0.9982019363762102,0.9987551867219917,0.9986168741355463,0.9991701244813278,0.9993083414026837,0.998810492623552,0.00039700782053602726,60,0.99923925446938,0.99923925446938,0.9991355164424772,0.9989280403886718,0.9990318118948824,0.9991147755329581,0.00012097369623808171,0.9979906318570426,0.9979589710920955,0.9974134972423568,0.9977414811672747,0.9976123141633887,0.9977433791044318,0.00021615619014062642,212,0.9979845602704526,0.9980917647212749,0.9979632152779075,0.9981658175835909,0.9979559914019397,0.9980322698510331,8.274995637611142e-05,0.9925049852162552,0.9930550780444202,0.9916901311723096,0.9936042913142149,0.991898942743375,0.992550685698115,0.0007116049379069896,213,0.9930752444284069,0.993041117544975,0.9931086631493925,0.9931072416934528,0.9932276805665372,0.993111989476553,6.291432817304949e-05
4,34.67709236145019,0.140122890493945,1.2156362533569336,0.006255991297971481,Ordered,Bayesian,CpuPinnedMemory,SymmetricTree,1,0.1,2,500,Logloss,GPU,"{'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'gpu_cat_features_storage': 'CpuPinnedMemory', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 500, 'objective': 'Logloss', 'task_type': 'GPU'}",0.9927385892116183,0.9944674965421854,0.9932226832641771,0.9945362749844388,0.9928764091569264,0.9935682906318692,0.0007787315135148262,170,0.9956084235277844,0.995210761091324,0.9955565545143331,0.9953318694998184,0.9951762651498124,0.9953767747566145,0.00017650101191831857,0.9879468565949869,0.9905323819978046,0.9886270211016717,0.990668313434884,0.9866156787762906,0.9888780503811276,0.0015485682254551218,154,0.9918665705755173,0.9909159467982998,0.9919332692571743,0.9913896607320504,0.9911850454467501,0.9914580985619583,0.0003913583653324567,0.9976486860304288,0.998478561549101,0.9979253112033195,0.998478561549101,0.9993083414026837,0.9983678923469268,0.000569574501792537,128,0.9994121511808846,0.9995850478923891,0.99923925446938,0.9993429924962827,0.9992392807745505,0.9993637453626973,0.00012863749886272776,0.9984967927932064,0.9984426729720371,0.9982668170313872,0.9982214998870196,0.9983614866125317,0.9983578538592364,0.00010333597237135588,167,0.9992015172017352,0.9991491507642237,0.9993667743884305,0.9992390069616395,0.9991479671579468,0.9992208832947952,8.056058964215631e-05,0.9927740692312986,0.9944895991183359,0.9932544052863436,0.9945581042915203,0.9929214486976841,0.9935995253250365,0.0007708927952525554,170,0.9956250645905818,0.9952316193558384,0.9955728583486935,0.9953504391251936,0.9951958674128282,0.9953951697666271,0.00017486901249787193
5,57.616134119033816,9.171633746964812,1.2547022342681884,0.038081356429213356,Ordered,Bayesian,CpuPinnedMemory,SymmetricTree,1,0.1,2,1000,Logloss,GPU,"{'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'gpu_cat_features_storage': 'CpuPinnedMemory', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 1000, 'objective': 'Logloss', 'task_type': 'GPU'}",0.993015214384509,0.9948824343015215,0.9932918395573997,0.9946054360605852,0.993982986375268,0.9939555821358568,0.0007220750336428382,142,0.9965593554410596,0.9965593554410596,0.996766831494865,0.996386521205415,0.9965767042998669,0.9965697535764532,0.00012056397697247408,0.9890245575524763,0.9914835164835165,0.9891647236318749,0.9912087912087912,0.9887763482069531,0.9899315874167225,0.001164911518165105,125,0.9936743674367436,0.993436877190571,0.993982532150471,0.993298969072165,0.9937766469536515,0.9936338785607205,0.000242716045663635,0.9970954356846473,0.9983402489626556,0.9975103734439834,0.9980636237897649,0.9993083414026837,0.998063604656747,0.0007575377973877119,182,0.9994813098654863,0.9997233652615928,0.9995850478923891,0.9995158892077872,0.9994121715076072,0.9995435567469725,0.0001057873954498677,0.9986174384815076,0.9988631585391282,0.9984622242117809,0.998210785396992,0.9986479557231354,0.9985603124705088,0.0002165414250268544,140,0.9995301393309545,0.9994958027220291,0.9995715116205776,0.9994934664413222,0.9994771470722561,0.999513613437428,3.3699328161927425e-05,0.9930435980439425,0.9949000689179877,0.9933200192824185,0.9946243969676085,0.994014447884417,0.9939805062192748,0.000717688346296461,143,0.9965693795576395,0.9965702073387221,0.9967759176565922,0.9963977317775211,0.9965864423143231,0.9965799357289598,0.0001198796111614048
6,3.3417955875396728,0.0545499509394736,1.1981374740600585,0.008239124547565261,Ordered,Bayesian,CpuPinnedMemory,SymmetricTree,1,0.1,4,5,Logloss,GPU,"{'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'gpu_cat_features_storage': 'CpuPinnedMemory', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 5, 'objective': 'Logloss', 'task_type': 'GPU'}",0.9874827109266944,0.9890733056708161,0.9857538035961273,0.9888650667404385,0.9860294626184384,0.9874408699105028,0.001380811144637645,261,0.9877243334831771,0.987032746637159,0.9878626508523808,0.9872404432995038,0.9877764138384135,0.9875273176221266,0.0003286973945557717,0.9848672444627872,0.9881281060187742,0.9834801762114538,0.9874500068956006,0.9829553264604811,0.9853761720098193,0.002077894723628916,226,0.9855082441224055,0.984686327815823,0.9858800840307195,0.9851933473365242,0.9859785716746478,0.985449314996024,0.000472613185367757,0.990179806362379,0.9900414937759336,0.9881051175656985,0.9903181189488244,0.9892101258818647,0.9895709325069401,0.0008281591297950979,265,0.9900065700750371,0.9894533005982227,0.9899028320481345,0.9893495625713199,0.9896265560165975,0.9896677642618623,0.0002525831908688755,0.9966065303436389,0.9972061431449182,0.9964004675462811,0.9964341316202394,0.9959363287603507,0.9965167202830857,0.0004100145448888019,250,0.9967125692259894,0.9964065607598152,0.9965689003630801,0.9966108490079866,0.9967215023055047,0.9966040763324753,0.00011476513972866746,0.9875163804400303,0.9890838745336465,0.9857872222988824,0.988881983288447,0.986072807501379,0.9874684536124769,0.001369986472592587,261,0.9877522856649992,0.9870640587809169,0.9878873628269723,0.9872670807453415,0.9877991958168671,0.9875539967670195,0.00032647634669558464
7,3.810256099700928,0.0264371519507975,1.2257782459259032,0.02289735871364683,Ordered,Bayesian,CpuPinnedMemory,SymmetricTree,1,0.1,4,10,Logloss,GPU,"{'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'gpu_cat_features_storage': 'CpuPinnedMemory', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 10, 'objective': 'Logloss', 'task_type': 'GPU'}",0.9914246196403873,0.9919778699861688,0.9890041493775934,0.9925997648523411,0.9907324157963898,0.9911477639305761,0.0012362547673294894,239,0.9914934817939762,0.9906808672499049,0.9909747916594627,0.9914244713774443,0.9919085737996853,0.9912964371760946,0.00042715635462697887,0.9863126197645771,0.9872602739726027,0.9821355516159825,0.985548738922972,0.9841681452163232,0.9850850658984914,0.001788507163729771,234,0.986413880428459,0.9838379705400983,0.9848717686029437,0.9837957446808511,0.9870916934876395,0.9852022115479983,0.0013406549587468477,0.9966804979253112,0.9968188105117566,0.9961272475795298,0.9998616874135546,0.9975100290496611,0.9973996544959627,0.0013074688445616153,245,0.9967149624814136,0.9977523427504409,0.9972682319582281,0.9993084131539818,0.9968533886583679,0.9975794678004863,0.0009370769339308265,0.9968492278025517,0.9975993488021518,0.9966618840737743,0.9968819399043387,0.9960199878811464,0.9968024776927926,0.000505086181120892,246,0.9971582522159546,0.9970202959574869,0.9970563484402739,0.9970339724581039,0.9970343586658342,0.9970606455475307,5.015190946949348e-05,0.9914694551458448,0.9920165175498967,0.9890819199340795,0.9926536216958461,0.9907941742236879,0.991203137709871,0.001225008695462965,240,0.9915376676986584,0.9907463045307056,0.9910312360399985,0.9914914056335129,0.9919485256167635,0.9913510279039277,0.0004194045853686065
8,7.489276885986328,0.0630228782537359,1.2198124885559083,0.020819467199872904,Ordered,Bayesian,CpuPinnedMemory,SymmetricTree,1,0.1,4,50,Logloss,GPU,"{'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'gpu_cat_features_storage': 'CpuPinnedMemory', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 50, 'objective': 'Logloss', 'task_type': 'GPU'}",0.993015214384509,0.9938450899031812,0.9926002766251729,0.9935680199183899,0.9920464762431703,0.9930150154148846,0.0006488318838410248,192,0.993308897264774,0.993308897264774,0.9938967460838894,0.9931361192275109,0.9936720897664206,0.9934645499214738,0.00027791672488705675,0.9875530023252633,0.9885073197427828,0.9859462409605676,0.9876998769987699,0.985001363512408,0.9869415607079584,0.001277147787891817,207,0.9872600587471821,0.9872600587471821,0.9883410831509847,0.9869562248173188,0.9880691918501299,0.9875773234625594,0.0005314773181841648,0.9986168741355463,0.9993084370677732,0.9994467496542185,0.9995850622406639,0.9993083414026837,0.9992530929001772,0.0003342443034050144,8,0.9995158892077872,0.9995158892077872,0.9995850478923891,0.9994813098654863,0.9994121715076072,0.9995020615362116,5.617827586250415e-05,0.9984195252224384,0.9982416318972163,0.9978544714373987,0.998134913414484,0.9979460800942568,0.9981193244131589,0.00020272313943489725,191,0.9985403880135576,0.9984728429678242,0.998585112534798,0.9986193079616615,0.9983712185181512,0.9985177739991986,8.815024011414638e-05,0.9930541228251153,0.9938785335992847,0.9926505941342124,0.9936069292637657,0.9921032754240198,0.9930586910492796,0.0006406387319498801,192,0.9933501726893138,0.9933501726893138,0.9939312668695308,0.9931792801305729,0.9937083132778657,0.9935038411313194,0.0002746158931093589
9,11.825724792480468,0.050342141133192846,1.2104284286499023,0.0055915565721217815,Ordered,Bayesian,CpuPinnedMemory,SymmetricTree,1,0.1,4,100,Logloss,GPU,"{'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'gpu_cat_features_storage': 'CpuPinnedMemory', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'objective': 'Logloss', 'task_type': 'GPU'}",0.9934993084370678,0.994536652835408,0.9937759336099585,0.9949512414413169,0.9928072480807801,0.9939140768809063,0.0007588804336121032,146,0.9947093606279609,0.9941733808222968,0.9949687056952177,0.994415532772005,0.9946921627275713,0.9945918285290103,0.0002727987614652916,0.9883657267998905,0.9897274345980003,0.9883720930232558,0.9902726400876832,0.9867468233365214,0.9886969435690703,0.0012298725646319984,163,0.9900661117391155,0.9888151593925297,0.9906423527798724,0.9894563877858414,0.9901668551067256,0.9898293733608169,0.0006322377301296642,0.9987551867219917,0.9994467496542185,0.9993084370677732,0.9997233748271093,0.9990316779637571,0.9992530852469699,0.0003342652067218436,12,0.9994467305231854,0.9996542065769909,0.9993775718385837,0.9994813098654863,0.9993084370677732,0.9994536511744039,0.00011654232726002956,0.9987404467706977,0.9985545856457169,0.998266157033568,0.9983222447928056,0.9983705460965102,0.9984507960678597,0.00017419923497542602,153,0.9991972753463181,0.9990960603116438,0.9991473619507765,0.9991754488869732,0.9989807158947367,0.9991193724780896,7.715690028026203e-05,0.993533296642818,0.9945633473264057,0.9938101788170565,0.9949755661091609,0.9928512510310696,0.9939467279853023,0.0007521127846911882,145,0.9947343061674009,0.9942051414323789,0.9949907906288193,0.9944435843181779,0.9947166434336654,0.9946180931960885,0.00026948227697284107
