iter	Passed	Remaining
0	583	57741
1	1128	55315
2	1676	54195
3	2212	53107
4	2742	52115
5	3292	51590
6	3829	50872
7	4353	50065
8	4874	49291
9	5420	48782
10	5947	48119
11	6467	47428
12	6990	46782
13	7516	46169
14	8037	45544
15	8565	44968
16	9082	44342
17	9605	43758
18	10125	43167
19	10651	42607
20	11179	42054
21	11700	41484
22	12214	40893
23	12733	40323
24	13246	39740
25	13768	39188
26	14279	38606
27	14794	38042
28	15307	37476
29	15815	36903
30	16331	36350
31	16838	35782
32	17357	35241
33	17871	34691
34	18379	34133
35	18909	33616
36	19417	33062
37	19922	32505
38	20429	31954
39	20936	31405
40	21450	30868
41	21968	30337
42	22478	29797
43	22988	29257
44	23501	28723
45	24020	28198
46	24535	27667
47	25047	27135
48	25555	26598
49	26062	26062
50	26584	25541
51	27107	25022
52	27631	24503
53	28142	23973
54	28671	23458
55	29208	22949
56	29725	22424
57	30240	21898
58	30772	21384
59	31282	20854
60	31818	20342
61	32328	19814
62	32846	19290
63	33365	18768
64	33889	18248
65	34413	17728
66	34946	17212
67	35465	16689
68	35989	16169
69	36500	15643
70	37039	15128
71	37560	14606
72	38088	14087
73	38617	13568
74	39130	13043
75	39668	12526
76	40184	12003
77	40719	11484
78	41243	10963
79	41776	10444
80	42293	9920
81	42807	9396
82	43333	8875
83	43871	8356
84	44387	7833
85	44911	7311
86	45436	6789
87	45955	6266
88	46498	5746
89	47010	5223
90	47540	4701
91	48047	4178
92	48556	3654
93	49065	3131
94	49592	2610
95	50112	2088
96	50627	1565
97	51139	1043
98	51657	521
99	52171	0
