,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_boosting_type,param_cat_l2,param_class_weight,param_data_sample_strategy,param_device,param_enable_bundle,param_learning_rate,param_max_depth,param_n_estimators,param_num_leaves,param_objective,param_tree_learner,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,0.7803162574768067,0.24136878581750199,0.052800750732421874,0.0040711913086304685,gbdt,5,balanced,goss,gpu,True,0.1,10,10,2,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 10, 'num_leaves': 2, 'objective': 'binary', 'tree_learner': 'voting'}",0.9836791147994467,0.9867219917012449,0.983609958506224,0.9870668787606335,0.9831246974202918,0.9848405282375683,0.001691378127336887,739,0.9791723759934229,0.9844438325991189,0.9785137539345833,0.9841880929465145,0.9767918088737202,0.980621972869472,0.003115763104339322,739,0.9883817427385893,0.9890733056708161,0.9889349930843707,0.9900414937759336,0.9897634527597178,0.9892389976058855,0.0005956193054753624,739,0.9931710886520548,0.995084326677877,0.9931246975009995,0.9948503386639834,0.9934518968186957,0.9939364696627221,0.0008523291915583334,739
1,0.646800422668457,0.022675115168932627,0.05099925994873047,0.00178915140503039,gbdt,5,balanced,goss,gpu,True,0.1,10,10,4,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 10, 'num_leaves': 4, 'objective': 'binary', 'tree_learner': 'voting'}",0.9908713692946058,0.9904564315352697,0.9893499308437068,0.9914931876339996,0.9894875164257556,0.9903316871466675,0.0008163787123402711,715,0.9854993160054719,0.9842939087680962,0.9822791712104689,0.9845902086458476,0.9822815864794875,0.9837888382218744,0.0012941350286206372,685,0.9964038727524205,0.9968188105117566,0.9966804979253112,0.9986168741355463,0.996956702171808,0.9970953514993685,0.0007824290423613918,715,0.9941079603389137,0.9954794740678249,0.9936384244991191,0.9947630347032765,0.9935641406682436,0.9943106068554755,0.000724023206413068,733
2,0.650001049041748,0.007641292076551154,0.05459747314453125,0.002059973061864484,gbdt,5,balanced,goss,gpu,True,0.1,10,10,8,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 10, 'num_leaves': 8, 'objective': 'binary', 'tree_learner': 'voting'}",0.9922544951590595,0.9929460580912863,0.9910788381742739,0.9928764091569264,0.9910782211771215,0.9920468043517335,0.0008264561427194874,601,0.9872672508214677,0.9878182315904735,0.9849747302281109,0.9871496924128503,0.9847078099399236,0.9863835429985652,0.0012821146986943175,637,0.997372060857538,0.9982019363762102,0.997372060857538,0.9987551867219917,0.9976483607691243,0.9978699211164805,0.0005364229650907223,613,0.9961073041671689,0.9974106659473647,0.9960282766022165,0.9974859884126618,0.9963703517050485,0.996680517366892,0.0006375099497839918,685
3,0.607790756225586,0.035475291847891756,0.050510215759277347,0.002029708636821593,gbdt,5,balanced,goss,gpu,True,0.1,10,10,16,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 10, 'num_leaves': 16, 'objective': 'binary', 'tree_learner': 'voting'}",0.9922544951590595,0.9928769017980636,0.99149377593361,0.9928764091569264,0.9911473822532678,0.9921297928601854,0.0007072208218705032,577,0.987400712133662,0.9878165639972621,0.9860484201887567,0.9871496924128503,0.9847098976109215,0.9866250572686905,0.0011222225826433307,559,0.9972337482710927,0.9980636237897649,0.9970954356846473,0.9987551867219917,0.9977866924885876,0.9977869373912169,0.0005997090965588343,625,0.9971661989290819,0.9980341917131057,0.9974338232621492,0.9983698764408836,0.9974834819873161,0.9976975144665072,0.00043887614350258155,615
4,0.5585051536560058,0.01528056784569339,0.046878480911254884,1.1142083592937394e-06,gbdt,5,balanced,goss,gpu,True,0.1,10,10,32,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 10, 'num_leaves': 32, 'objective': 'binary', 'tree_learner': 'voting'}",0.9922544951590595,0.9928769017980636,0.99149377593361,0.9928764091569264,0.9911473822532678,0.9921297928601854,0.0007072208218705032,577,0.987400712133662,0.9878165639972621,0.9860484201887567,0.9871496924128503,0.9847098976109215,0.9866250572686905,0.0011222225826433307,559,0.9972337482710927,0.9980636237897649,0.9970954356846473,0.9987551867219917,0.9977866924885876,0.9977869373912169,0.0005997090965588343,625,0.997231117845002,0.998241029290512,0.9975712558515025,0.9984354835592848,0.9974807842317912,0.9977919341556184,0.0004638686017404059,599
5,0.5590288162231445,0.014552954937509468,0.05312867164611816,0.0076545779745774796,gbdt,5,balanced,goss,gpu,True,0.1,10,10,64,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 10, 'num_leaves': 64, 'objective': 'binary', 'tree_learner': 'voting'}",0.9922544951590595,0.9928769017980636,0.99149377593361,0.9928764091569264,0.9911473822532678,0.9921297928601854,0.0007072208218705032,577,0.987400712133662,0.9878165639972621,0.9860484201887567,0.9871496924128503,0.9847098976109215,0.9866250572686905,0.0011222225826433307,559,0.9972337482710927,0.9980636237897649,0.9970954356846473,0.9987551867219917,0.9977866924885876,0.9977869373912169,0.0005997090965588343,625,0.997231117845002,0.998241029290512,0.9975712558515025,0.9984354835592848,0.9974807842317912,0.9977919341556184,0.0004638686017404059,599
6,0.5766079902648926,0.03338894800931811,0.05000467300415039,0.006249809456136432,gbdt,5,balanced,goss,gpu,True,0.1,10,10,128,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 10, 'num_leaves': 128, 'objective': 'binary', 'tree_learner': 'voting'}",0.9922544951590595,0.9928769017980636,0.99149377593361,0.9928764091569264,0.9911473822532678,0.9921297928601854,0.0007072208218705032,577,0.987400712133662,0.9878165639972621,0.9860484201887567,0.9871496924128503,0.9847098976109215,0.9866250572686905,0.0011222225826433307,559,0.9972337482710927,0.9980636237897649,0.9970954356846473,0.9987551867219917,0.9977866924885876,0.9977869373912169,0.0005997090965588343,625,0.997231117845002,0.998241029290512,0.9975712558515025,0.9984354835592848,0.9974807842317912,0.9977919341556184,0.0004638686017404059,599
7,0.7167403697967529,0.008716382770663935,0.05000429153442383,0.006249880949647678,gbdt,5,balanced,goss,gpu,True,0.1,10,25,2,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 25, 'num_leaves': 2, 'objective': 'binary', 'tree_learner': 'voting'}",0.9895573997233749,0.9906639004149378,0.9881742738589212,0.9895566775019019,0.9883117781312677,0.9892528059260807,0.0009192461806205089,733,0.983472203250922,0.984829848298483,0.9814486427499659,0.9841334974695664,0.9815825375170532,0.983093345857198,0.0013585638874687204,721,0.995850622406639,0.9966804979253112,0.9951590594744122,0.9951590594744122,0.9952967215382488,0.9956291921638046,0.0005842707188875511,733,0.9951325830401605,0.9960299792052861,0.9951532629718267,0.9960416942899613,0.9950592999190483,0.9954833638852566,0.00045218695484910927,715
8,0.7697845935821533,0.03406779814683107,0.050002002716064455,0.006251263782827174,gbdt,5,balanced,goss,gpu,True,0.1,10,25,4,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 25, 'num_leaves': 4, 'objective': 'binary', 'tree_learner': 'voting'}",0.9922544951590595,0.9932918395573997,0.9910788381742739,0.9932222145376582,0.9917698319385849,0.9923234438733953,0.0008492187413848843,571,0.9862021857923498,0.9875598086124402,0.9845775897365907,0.9870254028953838,0.9851255458515283,0.9860981065776585,0.0011193864044434455,661,0.998478561549101,0.9991701244813278,0.9977869986168741,0.9995850622406639,0.9986166828053673,0.9987274859386668,0.0006148370648746724,332,0.9981052610434853,0.9988704950366252,0.9980759820097985,0.9987826043366517,0.9977606715842349,0.9983190028021591,0.0004325617785448766,577
9,0.8065555095672607,0.009695115141751698,0.05625691413879395,0.007657965110709417,gbdt,5,balanced,goss,gpu,True,0.1,10,25,8,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 25, 'num_leaves': 8, 'objective': 'binary', 'tree_learner': 'voting'}",0.9928769017980636,0.9939142461964039,0.9914246196403873,0.9940521474514143,0.991977315167024,0.9928490460506587,0.00103651199755916,553,0.9883513772783336,0.9891780821917808,0.9856478950246036,0.9890470974808324,0.985661614092585,0.9875772132136271,0.001594644782408273,535,0.9975103734439834,0.9987551867219917,0.997372060857538,0.9991701244813278,0.998478351085904,0.9982572193181489,0.0007030719580680384,583,0.9987533119455779,0.9994308044895157,0.9988199812904967,0.9994077565637254,0.9988287627423508,0.9990481234063333,0.0003042573064481628,541
