,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_boosting_type,param_cat_l2,param_class_weight,param_data_sample_strategy,param_device,param_enable_bundle,param_learning_rate,param_max_depth,param_n_estimators,param_num_leaves,param_objective,param_tree_learner,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
123,1.6642462730407714,0.019892072629319007,0.07812952995300293,2.554530188747191e-06,gbdt,5,balanced,goss,gpu,True,0.1,100,50,16,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 100, 'n_estimators': 50, 'num_leaves': 16, 'objective': 'binary', 'tree_learner': 'voting'}",0.9937067773167358,0.9948132780082988,0.9936376210235132,0.9949512414413169,0.9929455702330728,0.9940108976045876,0.0007608952368749083,300,0.9897105227054466,0.9906734329995885,0.9887701999452205,0.9905414667580534,0.9872829208259264,0.9893957086468472,0.001256947299970604,287,0.9977869986168741,0.9990318118948824,0.9986168741355463,0.9994467496542185,0.9987550145248305,0.9987274897652704,0.0005490835594991153,267,0.9995370258776536,0.9997414147674991,0.9994751965167421,0.9997647978108766,0.9994089141113086,0.999585469816816,0.00014293795171004705,270
124,1.7779650688171387,0.009086758822942461,0.08125319480895996,0.006249714612600599,gbdt,5,balanced,goss,gpu,True,0.1,100,50,32,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 100, 'n_estimators': 50, 'num_leaves': 32, 'objective': 'binary', 'tree_learner': 'voting'}",0.9939142461964039,0.9949515905947441,0.9938450899031812,0.9953662078981949,0.9932222145376582,0.9942598698260365,0.0007836693342261355,259,0.990118034586879,0.990945259980793,0.9891765995341828,0.9910873440285205,0.9876897825194911,0.9898034041299733,0.0012579037391745444,277,0.9977869986168741,0.9990318118948824,0.9986168741355463,0.9997233748271093,0.9988933462442938,0.9988104811437412,0.0006283675612009262,173,0.9995851865880792,0.9997779346468246,0.9994891138620585,0.9997602824186508,0.9994673367814858,0.9996159708594197,0.00013129398525673342,254
125,1.7794801235198974,0.009534500519516766,0.08750190734863281,0.007652514292321156,gbdt,5,balanced,goss,gpu,True,0.1,100,50,64,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 100, 'n_estimators': 50, 'num_leaves': 64, 'objective': 'binary', 'tree_learner': 'voting'}",0.9939142461964039,0.9949515905947441,0.9938450899031812,0.9953662078981949,0.9932222145376582,0.9942598698260365,0.0007836693342261355,259,0.990118034586879,0.9912148249828414,0.9891765995341828,0.9910873440285205,0.9876897825194911,0.989857317130383,0.001310370181814321,275,0.9977869986168741,0.9987551867219917,0.9986168741355463,0.9997233748271093,0.9988933462442938,0.998755156109163,0.0006185458486270038,234,0.9995851865880792,0.9997863041843861,0.9994891138620585,0.9997602824186508,0.9994650790853729,0.9996171932277095,0.00013389585013516648,253
126,1.9435190677642822,0.004430927812352083,0.07812623977661133,1.162153015799898e-06,gbdt,5,balanced,goss,gpu,True,0.1,100,100,2,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 100, 'n_estimators': 100, 'num_leaves': 2, 'objective': 'binary', 'tree_learner': 'voting'}",0.9919087136929461,0.9923928077455049,0.9910096818810512,0.9922539594716093,0.9914240265578532,0.9917978378697929,0.0005167696346210082,559,0.9852640196479738,0.9864717135829462,0.9835194769817488,0.9859366466411796,0.983925895654543,0.9850235505016782,0.0011362948206369919,559,0.9987551867219917,0.998478561549101,0.9987551867219917,0.9987551867219917,0.9991700096832203,0.9987828262796594,0.00022125996009175376,211,0.9984924501988601,0.9988506090153789,0.9987424841552697,0.9989561982081163,0.9984528850390706,0.9986989253233391,0.0001971103498160942,469
127,2.170059013366699,0.03754372668485925,0.08750205039978028,0.007656233193968717,gbdt,5,balanced,goss,gpu,True,0.1,100,100,4,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 100, 'n_estimators': 100, 'num_leaves': 4, 'objective': 'binary', 'tree_learner': 'voting'}",0.9934993084370678,0.9946058091286307,0.9934301521438451,0.9946745971367315,0.9932222145376582,0.9938864162767868,0.000622567029661798,310,0.9897062860279989,0.9905349794238684,0.9886316942884537,0.9901329313416473,0.9871567153982784,0.9892325212960493,0.001216680045406486,309,0.997372060857538,0.9987551867219917,0.9983402489626556,0.9993084370677732,0.9994466731221469,0.9986445213464211,0.0007494285504301852,334,0.9995813031226506,0.9996939618808217,0.999479902588148,0.9997155302897677,0.9994104256197232,0.9995762247002222,0.00011837327884050396,284
128,2.4260783195495605,0.019504645888554842,0.09687838554382325,0.006246997874067562,gbdt,5,balanced,goss,gpu,True,0.1,100,100,8,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 100, 'n_estimators': 100, 'num_leaves': 8, 'objective': 'binary', 'tree_learner': 'voting'}",0.9939834024896266,0.9954356846473029,0.9942600276625173,0.9949512414413169,0.9937063420706826,0.9944673396622893,0.0006368899007697396,229,0.9906580574254705,0.9920329670329671,0.9898560657984922,0.9906759906759907,0.987968280010938,0.9902382721887715,0.0013332436322729528,251,0.997372060857538,0.9988934993084371,0.9987551867219917,0.9993084370677732,0.9995850048416102,0.9987828377594701,0.0007645951459270698,185,0.9996944975312255,0.9997929998144354,0.9995962343776603,0.999774115590597,0.9994887179289963,0.9996693130485829,0.00011390464115913372,175
129,2.8524497985839843,0.05656181307233757,0.10937108993530273,2.1196470995800844e-06,gbdt,5,balanced,goss,gpu,True,0.1,100,100,16,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 100, 'n_estimators': 100, 'num_leaves': 16, 'objective': 'binary', 'tree_learner': 'voting'}",0.9940525587828493,0.9955048409405256,0.994536652835408,0.9952278857459022,0.9942596306798533,0.9947163137969077,0.0005594442178443485,154,0.9905245811590222,0.991898942743375,0.9903991222054588,0.9914893617021276,0.9890500958116617,0.9906724207243289,0.0009899732889486416,169,0.9976486860304288,0.9991701244813278,0.9987551867219917,0.9990318118948824,0.9995850048416102,0.9988381627940482,0.0006522593931568094,135,0.9997429547624104,0.9998214084162156,0.9996024517484202,0.9997848109476067,0.9995409606343897,0.9996985173018086,0.00010823696337760955,30
130,3.075890398025513,0.02878569113229983,0.1093754768371582,0.009883927665064391,gbdt,5,balanced,goss,gpu,True,0.1,100,100,32,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 100, 'n_estimators': 100, 'num_leaves': 32, 'objective': 'binary', 'tree_learner': 'voting'}",0.9941217150760719,0.9957123098201937,0.9941908713692946,0.9952970468220486,0.9939138252991216,0.994647153677346,0.0007181877869800014,197,0.9903912148249828,0.9923076923076923,0.9898546750754045,0.9913556531284303,0.98864102915013,0.9905100528973281,0.0012556623387705351,188,0.9979253112033195,0.9991701244813278,0.9986168741355463,0.9993084370677732,0.9993083414026837,0.9988658176581302,0.0005349517955681527,125,0.9997130539916477,0.9998152293061989,0.9996230742889719,0.9998201496316799,0.9995483842453373,0.9997039782927672,0.00010649873399269949,5
