mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_boost_from_average,param_boosting_type,param_cat_l2,param_class_weight,param_data_sample_strategy,param_device,param_enable_bundle,param_gpu_use_dp,param_learning_rate,param_max_bin,param_max_depth,param_n_estimators,param_num_leaves,param_objective,param_tree_learner,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1
2.6477989196777343,0.3286931335223137,0.11660189628601074,0.04143773134325059,True,gbdt,5,balanced,goss,gpu,True,False,0.1,255,5,100,8,binary,feature,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'gpu_use_dp': 'False', 'learning_rate': 0.1, 'max_bin': 255, 'max_depth': 5, 'n_estimators': 100, 'num_leaves': 8, 'objective': 'binary', 'tree_learner': 'feature'}",0.9939834024896266,0.9953665283540802,0.99432918395574,0.9949512414413169,0.9938446642229753,0.9944950040927478,0.0005796346298642821,738,0.9988761713752204,0.9986341159791141,0.9987551436771672,0.9986687183388371,0.9987724545721745,0.9987413207885026,8.498123596225652e-05,0.9906580574254705,0.9918967174838621,0.9898574561403509,0.990945259980793,0.9882385120350109,0.9903192006130975,0.0012278278923212214,818,0.998204295876787,0.9976532302595251,0.9978599288944117,0.9977220956719818,0.997756996445702,0.9978393094296816,0.00019430914481221345,0.997372060857538,0.9988934993084371,0.9988934993084371,0.9990318118948824,0.9995850048416102,0.998755175242181,0.0007370776753265723,351,0.9995504685500882,0.99961962723469,0.9996542065769909,0.99961962723469,0.999792531120332,0.9996472921433582,8.005956829985073e-05,0.9996944975312255,0.9997955250234827,0.9995904952661896,0.9998038483004237,0.999547657190657,0.9996864046623957,0.00010412994673714826,64,0.9999661070072436,0.9999658923735446,0.9999823318800153,0.9999647152008541,0.9999784781856244,0.9999715049294563,7.383602407495306e-06,0.994003721827831,0.9953828130383846,0.9943549497452843,0.994972105516909,0.9938793755587648,0.9945185931374348,0.0005749817829570508,736,0.9988769286590529,0.9986354607479057,0.9987562618759717,0.9986699600988028,0.9987737266619457,0.9987424676087358,8.479975416229414e-05
2.9005978107452393,0.125714137463158,0.10740199089050292,0.006376089793044319,True,gbdt,5,balanced,goss,gpu,True,False,0.1,255,5,100,16,binary,feature,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'gpu_use_dp': 'False', 'learning_rate': 0.1, 'max_bin': 255, 'max_depth': 5, 'n_estimators': 100, 'num_leaves': 16, 'objective': 'binary', 'tree_learner': 'feature'}",0.9940525587828493,0.9957123098201937,0.99432918395574,0.9954353689743413,0.994190469603707,0.9947439782273662,0.0006887923012295596,500,0.9992911234828313,0.9993775718385837,0.9993775718385837,0.9992392676221926,0.9994467400888674,0.9993464549742118,7.286195864705196e-05,0.9902552841065057,0.9924429788403407,0.9901261656609983,0.991358024691358,0.9890485968514716,0.9906462100301349,0.001158507260360096,655,0.9990322803622036,0.9990669385216159,0.9990324475621134,0.9988252772691152,0.9989636589747133,0.9989841205379524,8.621316370407442e-05,0.9979253112033195,0.9990318118948824,0.9986168741355463,0.9995850622406639,0.9994466731221469,0.9989211465193119,0.0006022422736400705,65,0.9995504685500882,0.9996887859192918,0.9997233652615928,0.9996542065769909,0.9999308437067773,0.9997095340029482,0.00012487010375318027,0.9997414817237996,0.9998161666944059,0.9996141212750776,0.9997864181211108,0.9995785187485399,0.9997073413125868,9.438951366865027e-05,3,0.9999807164475504,0.9999805544260116,0.9999911480040439,0.9999810495160398,0.9999880197883754,0.9999842976364042,4.4309993375382725e-06,0.994075502893359,0.9957264957264956,0.9943533948491943,0.9954545454545454,0.9942204486032751,0.9947660775053737,0.0006842956151803946,496,0.9992913072787928,0.9993777654867255,0.9993777869957483,0.9992395700114065,0.9994470173498307,0.9993466894245009,7.285632972744578e-05
2.9508551597595214,0.18840851489336752,0.10770158767700196,0.01788088781938974,True,gbdt,5,balanced,goss,gpu,True,False,0.1,255,5,100,32,binary,feature,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'gpu_use_dp': 'False', 'learning_rate': 0.1, 'max_bin': 255, 'max_depth': 5, 'n_estimators': 100, 'num_leaves': 32, 'objective': 'binary', 'tree_learner': 'feature'}",0.9940525587828493,0.9954356846473029,0.9943983402489627,0.9950895635936096,0.9941213085275606,0.9946194911600571,0.0005487523817777837,640,0.9993602821674332,0.9993948615097341,0.999429440852035,0.9993084251110842,0.9994813188333131,0.9993948656947198,5.888562057475602e-05,0.9902552841065057,0.9918978302664103,0.9901275195392842,0.991082453011387,0.9891810462886881,0.9905088266424551,0.0009198975889530963,713,0.9991359048804093,0.999066970765084,0.9991360243295548,0.9991013100134803,0.9992051423831905,0.9991290704743438,4.584543074646239e-05,0.9979253112033195,0.9990318118948824,0.9987551867219917,0.9991701244813278,0.9991700096832203,0.9988104887969484,0.00046779796890988564,231,0.9995850478923891,0.9997233652615928,0.9997233652615928,0.9995158892077872,0.9997579529737206,0.9996611241194164,9.38131317666653e-05,0.9997533999452871,0.9998242014504648,0.9995930587359799,0.9998009592147197,0.999548460777409,0.9997040160247721,0.00011206270133267978,6,0.9999826260298202,0.9999831443791714,0.9999920412150367,0.9999818781289103,0.9999901959433888,0.9999859771392655,4.257409384755569e-06,0.994075502893359,0.99545203969129,0.9944226399504235,0.9951098560506921,0.9941504369967656,0.9946420951165059,0.0005451101778045204,639,0.9993604259217644,0.9993950602347166,0.9994296085040186,0.9993085566119273,0.999481471238938,0.9993950245022729,5.8894567776032186e-05
2.724267101287842,0.03631210290380029,0.10312461853027344,0.007655707449109744,True,gbdt,5,balanced,goss,gpu,True,False,0.1,255,5,100,64,binary,feature,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'gpu_use_dp': 'False', 'learning_rate': 0.1, 'max_bin': 255, 'max_depth': 5, 'n_estimators': 100, 'num_leaves': 64, 'objective': 'binary', 'tree_learner': 'feature'}",0.9940525587828493,0.9954356846473029,0.9943983402489627,0.9950895635936096,0.9941213085275606,0.9946194911600571,0.0005487523817777837,640,0.9993602821674332,0.9993948615097341,0.999429440852035,0.9993084251110842,0.9994813188333131,0.9993948656947198,5.888562057475602e-05,0.9902552841065057,0.9918978302664103,0.9901275195392842,0.991082453011387,0.9891810462886881,0.9905088266424551,0.0009198975889530963,713,0.9991359048804093,0.999066970765084,0.9991360243295548,0.9991013100134803,0.9992051423831905,0.9991290704743438,4.584543074646239e-05,0.9979253112033195,0.9990318118948824,0.9987551867219917,0.9991701244813278,0.9991700096832203,0.9988104887969484,0.00046779796890988564,231,0.9995850478923891,0.9997233652615928,0.9997233652615928,0.9995158892077872,0.9997579529737206,0.9996611241194164,9.38131317666653e-05,0.9997533808149156,0.9998242014504648,0.9995930587359799,0.9998009592147197,0.999548460777409,0.9997040121986978,0.0001120610155024233,7,0.9999826260298202,0.9999831443791714,0.9999920412150367,0.9999818781289103,0.9999901959433888,0.9999859771392655,4.257409384755569e-06,0.994075502893359,0.99545203969129,0.9944226399504235,0.9951098560506921,0.9941504369967656,0.9946420951165059,0.0005451101778045204,639,0.9993604259217644,0.9993950602347166,0.9994296085040186,0.9993085566119273,0.999481471238938,0.9993950245022729,5.8894567776032186e-05
8.306274032592773,0.03244733735115548,0.21875200271606446,0.009881742374538698,True,gbdt,5,balanced,goss,gpu,True,False,0.1,255,5,500,4,binary,feature,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'gpu_use_dp': 'False', 'learning_rate': 0.1, 'max_bin': 255, 'max_depth': 5, 'n_estimators': 500, 'num_leaves': 4, 'objective': 'binary', 'tree_learner': 'feature'}",0.994536652835408,0.9957123098201937,0.9941908713692946,0.9950204025174632,0.9944671139082925,0.9947854700901304,0.0005349828883651751,462,0.9994985995366368,0.9996023375635396,0.9996023375635396,0.9995158975777589,0.9996369231833192,0.9995712190849588,5.401447198126506e-05,0.9913425862305896,0.9929848693259973,0.9899890290729567,0.9909465020576131,0.989724619810933,0.990997521299618,0.0011583229013299875,536,0.9994467879123159,0.9995159728944821,0.9994814353868492,0.9991361735945544,0.9993434011818779,0.999384754194016,0.00013705193807265104,0.9977869986168741,0.998478561549101,0.998478561549101,0.9991701244813278,0.9993083414026837,0.9986445175198175,0.000549062157280885,649,0.9995504685500882,0.9996887859192918,0.9997233652615928,0.9998962619730972,0.9999308437067773,0.9997579450821694,0.00014003625378645717,0.9996835166979449,0.9997463982292928,0.9996083439028637,0.9997002430084604,0.9994022845206041,0.9996281572718331,0.00012136969378159174,437,0.9999930551948516,0.9999926145680099,0.999996372152407,0.9999923595436617,0.9999961696084696,0.99999411421348,1.7760776967083313e-06,0.9945543530709313,0.9957241379310345,0.9942156727723455,0.9950413223140496,0.9944933920704846,0.9948057756317692,0.0005306391863412344,463,0.9994986255424354,0.9996023719378317,0.9996023856858848,0.9995160732803318,0.99963703614083,0.9995712985174627,5.400850439588253e-05
9.521437311172486,0.060542210527910485,0.29999699592590334,0.011693545962815632,True,gbdt,5,balanced,goss,gpu,True,False,0.1,255,5,500,8,binary,feature,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'gpu_use_dp': 'False', 'learning_rate': 0.1, 'max_bin': 255, 'max_depth': 5, 'n_estimators': 500, 'num_leaves': 8, 'objective': 'binary', 'tree_learner': 'feature'}",0.9946058091286307,0.9960580912863071,0.9943983402489627,0.9953662078981949,0.9946054360605852,0.9950067769245361,0.0006207249572401809,154,0.9995504685500882,0.9996369169058404,0.9996542065769909,0.9995677656944276,0.9996542125555421,0.9996127140565779,4.45519717118744e-05,0.991478834524464,0.9935324067703316,0.990261966808394,0.9914916975435707,0.9897274345980003,0.991298468048952,0.001311703689073566,280,0.9995850191928624,0.999550546259162,0.9995851052795354,0.9992052522460263,0.9993779375172795,0.999460772098973,0.0001490687379302383,0.9977869986168741,0.9986168741355463,0.9986168741355463,0.9993084370677732,0.9995850048416102,0.9987828377594701,0.0006271379604865015,271,0.9995158892077872,0.9997233652615928,0.9997233652615928,0.9999308413153982,0.9999308437067773,0.9997648609506296,0.00015526137316046741,0.9996416594449514,0.9997783076890703,0.9996258099321063,0.9997523230832016,0.9994424064591538,0.9996481013216967,0.00011888200366599935,303,0.9999964474834546,0.9999964421026656,0.9999983056492948,0.9999962873838919,0.9999981149953964,0.9999971195229407,8.945224239168658e-07,0.9946229146560043,0.9960681520314547,0.9944218717719164,0.9953847213611627,0.9946317962835513,0.9950258912208179,0.0006160530972292288,156,0.9995504530050486,0.9996369482910638,0.9996542304899555,0.9995679151039597,0.9996543141592921,0.999612772209864,4.455299920664194e-05
10.273929548263549,0.13738151705705215,0.3384969711303711,0.014266551505737697,True,gbdt,5,balanced,goss,gpu,True,False,0.1,255,5,500,16,binary,feature,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'gpu_use_dp': 'False', 'learning_rate': 0.1, 'max_bin': 255, 'max_depth': 5, 'n_estimators': 500, 'num_leaves': 16, 'objective': 'binary', 'tree_learner': 'feature'}",0.994536652835408,0.9957814661134163,0.9944674965421854,0.9956428522027803,0.9946054360605852,0.995006780750875,0.0005792494415934876,150,0.9995504685500882,0.9996369169058404,0.9996542065769909,0.9995677656944276,0.9996542125555421,0.9996127140565779,4.45519717118744e-05,0.9910726548551023,0.9928502681149457,0.9906670326653857,0.9916312251337632,0.9898616248801205,0.9912165611298634,0.000999948752615958,368,0.9995850191928624,0.999550546259162,0.9995851052795354,0.9992397539567351,0.9993779375172795,0.9994676724411148,0.0001374248838315427,0.9980636237897649,0.9987551867219917,0.9983402489626556,0.9997233748271093,0.9994466731221469,0.9988658214847337,0.000633209922254674,131,0.9995158892077872,0.9997233652615928,0.9997233652615928,0.9998962619730972,0.9999308437067773,0.9997579450821694,0.00014832941111754723,0.9996841288698349,0.9997733146620906,0.9996293107901035,0.9997402501489028,0.9994493708776717,0.9996552750697207,0.00011406781434679471,257,0.9999967727222632,0.9999968641956781,0.9999984945747793,0.9999966532648997,0.9999983182626229,0.9999974206040486,8.096115733312014e-07,0.9945558541795879,0.995793973660622,0.9944888399007992,0.9956608581858255,0.9946310572687225,0.9950261166391113,0.000575914267423313,151,0.9995504530050486,0.9996369482910638,0.9996542304899555,0.9995679001676547,0.9996543141592921,0.9996127692226029,4.455600715691997e-05
10.410435152053832,0.2235359655572737,0.3343761444091797,0.007658101202973887,True,gbdt,5,balanced,goss,gpu,True,False,0.1,255,5,500,32,binary,feature,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'gpu_use_dp': 'False', 'learning_rate': 0.1, 'max_bin': 255, 'max_depth': 5, 'n_estimators': 500, 'num_leaves': 32, 'objective': 'binary', 'tree_learner': 'feature'}",0.9944674965421854,0.995850622406639,0.9946058091286307,0.9955045300504876,0.9947437582128777,0.9950344432681641,0.0005434673101549425,107,0.9995504685500882,0.9996369169058404,0.9996542065769909,0.9995677656944276,0.9996542125555421,0.9996127140565779,4.45519717118744e-05,0.9912063753778511,0.9931224209078404,0.9906695938529089,0.9914940321031691,0.9905362776025236,0.9914057399688586,0.0009265431558101254,186,0.9995504685500882,0.999550546259162,0.9995851052795354,0.9992397539567351,0.9995505773352693,0.999495290276158,0.00012846794919565413,0.9977869986168741,0.9986168741355463,0.9986168741355463,0.9995850622406639,0.9990316779637571,0.9987274974184774,0.0005893990576253914,463,0.9995504685500882,0.9997233652615928,0.9997233652615928,0.9998962619730972,0.9997579529737206,0.9997302828040183,0.00011022122623372713,0.9996727654291228,0.9998013406564394,0.9996319699117516,0.9997516342945569,0.999459339180001,0.9996634098943744,0.00011792310622947884,190,0.9999967954411506,0.9999968462597145,0.9999985137064739,0.9999966939183451,0.9999983027186585,0.9999974304088687,8.02656912938783e-07,0.9944858009374138,0.9958620689655173,0.9946273591403775,0.9955231076520421,0.9947658402203857,0.9950528353831473,0.0005405440439011918,116,0.9995504685500882,0.9996369482910638,0.9996542304899555,0.9995679001676547,0.9996542543996128,0.9996127603796751,4.454051964311338e-05
10.392522382736207,0.2153118955067311,0.3250004768371582,0.00625012037228361,True,gbdt,5,balanced,goss,gpu,True,False,0.1,255,5,500,64,binary,feature,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'gpu_use_dp': 'False', 'learning_rate': 0.1, 'max_bin': 255, 'max_depth': 5, 'n_estimators': 500, 'num_leaves': 64, 'objective': 'binary', 'tree_learner': 'feature'}",0.9944674965421854,0.9959197786998617,0.9946058091286307,0.9955045300504876,0.9946745971367315,0.9950344423115794,0.0005726160080731936,108,0.9995504685500882,0.9996369169058404,0.9996542065769909,0.9995677656944276,0.9996542125555421,0.9996127140565779,4.45519717118744e-05,0.9912063753778511,0.9931233667996149,0.9906695938529089,0.9914940321031691,0.989997259523157,0.9912981255313401,0.0010455245195596567,283,0.9995504685500882,0.999550546259162,0.9995851052795354,0.9992397539567351,0.9993779375172795,0.9994607623125601,0.00013211675110506255,0.9977869986168741,0.9987551867219917,0.9986168741355463,0.9995850622406639,0.9994466731221469,0.9988381589674447,0.0006463657523374595,155,0.9995504685500882,0.9997233652615928,0.9997233652615928,0.9998962619730972,0.9999308437067773,0.9997648609506296,0.00013727664759244726,0.9996727654291228,0.9998055110774416,0.9996319699117516,0.9997516342945569,0.9994471897136303,0.9996618140853007,0.0001231184170483225,200,0.9999967954411506,0.9999968618042163,0.9999985137064739,0.9999966939183451,0.9999983194583124,0.9999974368656996,8.040706071523042e-07,0.9944858009374138,0.9959313150817185,0.9946273591403775,0.9955231076520421,0.9946995250223722,0.9950534215667848,0.0005692569150177756,107,0.9995504685500882,0.9996369482910638,0.9996542304899555,0.9995679001676547,0.9996543141592921,0.9996127723316108,4.455165910719442e-05
22.501198863983156,2.6170250036531555,0.6416037082672119,0.03410271987820362,True,gbdt,5,balanced,goss,gpu,True,False,0.1,255,5,1000,16,binary,feature,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'gpu_use_dp': 'False', 'learning_rate': 0.1, 'max_bin': 255, 'max_depth': 5, 'n_estimators': 1000, 'num_leaves': 16, 'objective': 'binary', 'tree_learner': 'feature'}",0.9946058091286307,0.9959889349930844,0.9946749654218534,0.9956428522027803,0.9946745971367315,0.995117431776616,0.0005812437023926212,18,0.9995504685500882,0.9996369169058404,0.9996542065769909,0.9995677656944276,0.9996542125555421,0.9996127140565779,4.45519717118744e-05,0.9912087912087912,0.9932599724896837,0.9909402882635553,0.9916312251337632,0.9904004388370817,0.991488143186575,0.0009717134165010738,101,0.9995504685500882,0.9995850909342369,0.9995851052795354,0.9992742604368261,0.9995505773352693,0.9995091005071911,0.00011843375474188677,0.9980636237897649,0.9987551867219917,0.998478561549101,0.9997233748271093,0.9990316779637571,0.9988104849703447,0.0005573736462762707,246,0.9995504685500882,0.9996887859192918,0.9997233652615928,0.9998616826307963,0.9997579529737206,0.999716451067098,0.00010117112017678532,0.9996330890384884,0.9997502243036066,0.999612629106095,0.9997094268570555,0.9994097272645697,0.9996230193139631,0.00011777115690990143,462,0.9999972988438653,0.999997450103826,0.9999987958989696,0.9999972977415768,0.9999986853393201,0.9999979055855116,6.849448584629509e-07,0.9946243969676085,0.996,0.9946951429555632,0.9956608581858255,0.994697334894291,0.9951355466006577,0.0005780122418637229,19,0.9995504685500882,0.9996369357376256,0.9996542304899555,0.999567885230317,0.9996542543996128,0.9996127548815197,4.4542165599191764e-05
