iter	Passed	Remaining
0	700	69365
1	1260	61741
2	1806	58405
3	2352	56452
4	2896	55035
5	3438	53877
6	3986	52959
7	4532	52118
8	5057	51133
9	5594	50352
10	6122	49533
11	6649	48759
12	7177	48036
13	7732	47499
14	8257	46794
15	8785	46124
16	9308	45449
17	9824	44756
18	10345	44102
19	10869	43477
20	11385	42832
21	11896	42180
22	12412	41555
23	12931	40948
24	13456	40369
25	13976	39779
26	14498	39198
27	15016	38613
28	15532	38028
29	16039	37426
30	16561	36863
31	17070	36274
32	17587	35707
33	18101	35137
34	18611	34563
35	19135	34018
36	19647	33454
37	20156	32887
38	20677	32342
39	21197	31796
40	21724	31261
41	22239	30711
42	22747	30153
43	23259	29602
44	23781	29066
45	24308	28536
46	24827	27996
47	25340	27452
48	25856	26912
49	26367	26367
50	26881	25827
51	27392	25285
52	27912	24753
53	28441	24228
54	28959	23693
55	29481	23164
56	29994	22627
57	30506	22090
58	31015	21553
59	31522	21014
60	32046	20488
61	32558	19954
62	33067	19420
63	33579	18888
64	34087	18355
65	34610	17829
66	35141	17308
67	35675	16788
68	36197	16262
69	36717	15736
70	37248	15214
71	37770	14688
72	38292	14162
73	38824	13641
74	39347	13115
75	39864	12588
76	40379	12061
77	40896	11534
78	41417	11009
79	41933	10483
80	42459	9959
81	42981	9434
82	43490	8907
83	44021	8384
84	44536	7859
85	45049	7333
86	45562	6808
87	46078	6283
88	46610	5760
89	47135	5237
90	47653	4713
91	48163	4188
92	48675	3663
93	49184	3139
94	49696	2615
95	50212	2092
96	50727	1568
97	51240	1045
98	51752	522
99	52269	0
