iter	Passed	Remaining
0	511	50651
1	947	46420
2	1383	44739
3	1819	43671
4	2246	42692
5	2683	42034
6	3113	41363
7	3536	40671
8	3958	40028
9	4380	39428
10	4810	38923
11	5234	38385
12	5659	37872
13	6087	37396
14	6517	36930
15	6945	36461
16	7367	35968
17	7791	35493
18	8212	35011
19	8635	34541
20	9068	34113
21	9488	33642
22	9908	33172
23	10330	32712
24	10756	32268
25	11194	31861
26	11618	31412
27	12039	30957
28	12464	30517
29	12886	30068
30	13325	29660
31	13753	29226
32	14175	28780
33	14607	28355
34	15029	27911
35	15472	27506
36	15895	27065
37	16318	26624
38	16742	26187
39	17163	25745
40	17589	25311
41	18017	24881
42	18443	24447
43	18863	24008
44	19287	23573
45	19713	23142
46	20135	22706
47	20558	22271
48	20980	21836
49	21399	21399
50	21829	20973
51	22255	20543
52	22677	20110
53	23098	19676
54	23522	19245
55	23957	18823
56	24379	18391
57	24800	17959
58	25231	17533
59	25659	17106
60	26093	16682
61	26514	16251
62	26935	15819
63	27361	15390
64	27790	14964
65	28218	14536
66	28644	14108
67	29067	13678
68	29487	13248
69	29912	12819
70	30342	12393
71	30766	11964
72	31187	11535
73	31610	11106
74	32031	10677
75	32459	10250
76	32884	9822
77	33305	9393
78	33727	8965
79	34159	8539
80	34586	8112
81	35009	7684
82	35431	7257
83	35855	6829
84	36280	6402
85	36712	5976
86	37136	5549
87	37560	5121
88	37985	4694
89	38411	4267
90	38839	3841
91	39261	3414
92	39900	3003
93	40325	2573
94	40755	2145
95	41189	1716
96	41610	1286
97	42033	857
98	42458	428
99	42889	0
