iter	Logloss	Precision
0	0.4335806283	0.9862195503
5	0.07871904111	0.9887248953
10	0.038984438	0.9888414706
15	0.03014052973	0.9898174982
20	0.02575725564	0.9907131661
25	0.02437214063	0.9910626788
30	0.02343406038	0.9912583301
35	0.0222484819	0.9916085013
40	0.02189319284	0.9916094883
45	0.02133780524	0.9919984311
50	0.02112416048	0.9921547091
55	0.02050048461	0.9921936294
60	0.02000496593	0.9924272149
65	0.01987814745	0.9925829998
70	0.01976709912	0.9927775161
75	0.01955672634	0.9928944372
80	0.01946719251	0.9928944372
85	0.01943275411	0.9928944372
90	0.01897539808	0.9929724
95	0.01887778259	0.9931289018
100	0.01883286492	0.9932068952
105	0.01880853793	0.9932068952
110	0.01877331922	0.9932458965
115	0.01876345142	0.9932849008
120	0.01849661558	0.9932851645
125	0.01848243016	0.9932851645
130	0.01817335888	0.9934409489
135	0.01780709005	0.9935580171
140	0.01768527663	0.9936360779
145	0.01765331301	0.9936751129
150	0.01732977892	0.9937922364
155	0.01703425627	0.993831526
160	0.01657106181	0.9942219252
165	0.01620146914	0.9942610063
170	0.01614328626	0.9943000904
175	0.01594285727	0.9944173612
180	0.01574996722	0.9944564576
185	0.0154705319	0.9944955571
190	0.01508083096	0.9945737653
195	0.01484451632	0.9945737653
200	0.0147677689	0.9945737653
205	0.01461158822	0.9945737653
210	0.01455476938	0.9946128741
215	0.01446643556	0.9947693397
220	0.01423845222	0.9949262537
225	0.01419199565	0.9949262537
230	0.01417277502	0.994965387
235	0.01400343647	0.9950438579
240	0.01396460085	0.9950438579
245	0.01392198069	0.9950438579
250	0.01389987763	0.9950438579
255	0.01389179115	0.995082999
260	0.01388217783	0.995082999
265	0.01371544432	0.9952004406
270	0.01362127569	0.9952397813
275	0.01357696345	0.9952789362
280	0.0135575583	0.9953572553
285	0.01355113857	0.9953572553
290	0.01353319393	0.9953964194
295	0.01353018125	0.9954355867
300	0.01352814787	0.9954355867
305	0.0135150298	0.9954355867
310	0.01350842674	0.9954745789
315	0.01347692624	0.9954745789
320	0.01338846941	0.9955529319
325	0.01332413332	0.995474757
330	0.01332161994	0.995474757
335	0.01331891962	0.995474757
340	0.0133172372	0.995474757
345	0.01331557287	0.995474757
350	0.01313156046	0.995474757
355	0.01310028428	0.995474757
360	0.01307834525	0.995474757
365	0.01306586517	0.995474757
370	0.01306378476	0.995474757
375	0.01305407495	0.9955137539
380	0.01305239856	0.9955137539
385	0.01303687203	0.9955137539
390	0.01303273652	0.9955137539
395	0.01302060258	0.9955529319
400	0.0129538496	0.9955529319
405	0.01294988173	0.9955529319
410	0.01294779891	0.9955529319
415	0.01285301278	0.995592113
420	0.01285222162	0.995592113
425	0.01236751869	0.9956316411
430	0.01192011247	0.9956316411
435	0.01178793918	0.9956316411
440	0.0117373664	0.9956316411
445	0.01150252432	0.9956708253
450	0.01129142793	0.9956704845
455	0.01123226092	0.9956704845
460	0.01117407684	0.9957096749
465	0.01116392441	0.9957096749
470	0.01111602663	0.9957096749
475	0.01108743268	0.9957096749
480	0.01108603609	0.9957096749
485	0.01108517256	0.9957096749
490	0.01108185475	0.9957096749
495	0.01108102018	0.9957096749
499	0.01107316766	0.9957096749
