,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_boost_from_average,param_boosting_type,param_class_weight,param_data_sample_strategy,param_device,param_learning_rate,param_max_depth,param_n_estimators,param_num_leaves,param_objective,param_reg_lambda,param_tree_learner,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,5.718681001663208,0.022567441168082774,0.2968769073486328,2.829055209005609e-06,True,gbdt,balanced,goss,gpu,0.1,-1,2,8,binary,0,data,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 2, 'num_leaves': 8, 'objective': 'binary', 'reg_lambda': 0, 'tree_learner': 'data'}",0.9789043229910425,0.9807205452775073,0.9796170074651087,0.9839013307367738,0.9802661473547549,0.9806818707650375,0.0017223736016180576,1264,0.9763688016528925,0.9792907067046337,0.9762794894933609,0.9794185747363005,0.9771671826625387,0.9777049510499453,0.0013825742536191124,1277,0.9815656237829418,0.9822147215370635,0.983123458392834,0.9885743962607115,0.9835107764217087,0.9837977952790519,0.002483615874453867,1264,0.9880871223168302,0.9842165922735353,0.9840601160595549,0.9886231080890526,0.9841662960466255,0.9858306469571196,0.0020687936753785597,1279
1,5.728274536132813,0.048824645912521114,0.3000025749206543,0.006253600748416201,True,gbdt,balanced,goss,gpu,0.1,-1,2,8,binary,1,data,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 2, 'num_leaves': 8, 'objective': 'binary', 'reg_lambda': 1, 'tree_learner': 'data'}",0.9789043229910425,0.9807205452775073,0.9796170074651087,0.9839013307367738,0.9802661473547549,0.9806818707650375,0.0017223736016180576,1264,0.9763688016528925,0.9792907067046337,0.9762794894933609,0.9794185747363005,0.9771671826625387,0.9777049510499453,0.0013825742536191124,1277,0.9815656237829418,0.9822147215370635,0.983123458392834,0.9885743962607115,0.9835107764217087,0.9837977952790519,0.002483615874453867,1264,0.9881170197442172,0.9842116199588777,0.9840601160595549,0.9885278587665768,0.9841654195708215,0.9858164068200097,0.002050875349087585,1288
2,5.667309761047363,0.030722955044025602,0.30312447547912597,0.00765615447049958,True,gbdt,balanced,goss,gpu,0.1,-1,2,8,binary,2,data,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 2, 'num_leaves': 8, 'objective': 'binary', 'reg_lambda': 2, 'tree_learner': 'data'}",0.9789043229910425,0.9807205452775073,0.9796170074651087,0.9839013307367738,0.9802661473547549,0.9806818707650375,0.0017223736016180576,1264,0.9763688016528925,0.9792907067046337,0.9762794894933609,0.9794185747363005,0.9771671826625387,0.9777049510499453,0.0013825742536191124,1277,0.9815656237829418,0.9822147215370635,0.983123458392834,0.9885743962607115,0.9835107764217087,0.9837977952790519,0.002483615874453867,1264,0.9882792478366793,0.9840951160981535,0.9838052638642207,0.9885278587665768,0.9841729370363717,0.9857760847204003,0.002150253884584203,1297
3,5.692308473587036,0.0032813345629169625,0.3082428455352783,0.006092260700180961,True,gbdt,balanced,goss,gpu,0.1,-1,2,16,binary,0,data,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 2, 'num_leaves': 16, 'objective': 'binary', 'reg_lambda': 0, 'tree_learner': 'data'}",0.9899389848111125,0.9922103213242454,0.9910418695228822,0.9905225576111653,0.9904576436222006,0.9908342753783211,0.0007716427178380347,1110,0.9862148930687967,0.989162688685331,0.9883795997417689,0.9878615702479339,0.9873564701328861,0.9877950443753434,0.0009905359301418952,1050,0.993768661560431,0.9953264961703232,0.993768661560431,0.9932485068813295,0.9936380160997144,0.9939500684544458,0.0007141338099256436,1141,0.993552343392885,0.9944119189517429,0.9936959730622578,0.9937931017511209,0.9946055526832244,0.9940117779682461,0.00041744781097545464,1229
4,5.6912229537963865,0.017029303390167245,0.30625319480895996,0.0076557075693943,True,gbdt,balanced,goss,gpu,0.1,-1,2,16,binary,1,data,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 2, 'num_leaves': 16, 'objective': 'binary', 'reg_lambda': 1, 'tree_learner': 'data'}",0.9893547968324029,0.9921454073352808,0.9907172995780591,0.9903278156442713,0.9904576436222006,0.9906005926024429,0.0008996579191516822,1120,0.986198890751967,0.9891612903225806,0.9883720930232558,0.9879829435327562,0.9873564701328861,0.9878143375526891,0.0009973075599693643,1034,0.9926002856030118,0.9951966766194988,0.9931195638063093,0.9927291612568164,0.9936380160997144,0.9934567406770702,0.0009419992793461291,1154,0.9936976509571077,0.9942731998004466,0.9937633437120428,0.9937882389959389,0.9947074935613581,0.9940459854053788,0.0003890696205042251,1215
5,5.765745353698731,0.05466897987442917,0.3062551498413086,0.007657305129694142,True,gbdt,balanced,goss,gpu,0.1,-1,2,16,binary,2,data,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 2, 'num_leaves': 16, 'objective': 'binary', 'reg_lambda': 2, 'tree_learner': 'data'}",0.9893547968324029,0.9921454073352808,0.9907172995780591,0.9903278156442713,0.9903278156442713,0.9905746270068571,0.0009052650059124197,1133,0.986198890751967,0.9891612903225806,0.9883720930232558,0.9879829435327562,0.987353206865402,0.9878136848991923,0.0009976080044504592,1042,0.9926002856030118,0.9951966766194988,0.9931195638063093,0.9927291612568164,0.9933783432874578,0.9934048061146189,0.0009377219832553017,1162,0.9937263012539272,0.9942795879606339,0.9937633437120428,0.9936466038770637,0.9951197911506485,0.9941071255908633,0.0005532681464987952,1207
6,5.786460256576538,0.032094924933062596,0.30312561988830566,0.012503624073328537,True,gbdt,balanced,goss,gpu,0.1,-1,2,31,binary,0,data,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 2, 'num_leaves': 31, 'objective': 'binary', 'reg_lambda': 0, 'tree_learner': 'data'}",0.9913020900947682,0.9930542031807854,0.9922103213242454,0.9909769555339175,0.9916910094125284,0.991846915909249,0.0007304216741244391,1010,0.9867524115755627,0.9901910170366546,0.9890365019992261,0.988124435265264,0.9885190918472653,0.9885246915447945,0.001126037594518453,909,0.995975593924445,0.995975593924445,0.9954563157211476,0.993897688911971,0.9949363801609972,0.9952483145286012,0.0007775124103612724,1037,0.9953894678374211,0.9964135200033523,0.9956795979322317,0.9952823352740419,0.9958406503612277,0.9957211142816549,0.00039948830934662127,1137
7,5.7651959419250485,0.022636162612362478,0.30312418937683105,0.007655414713964048,True,gbdt,balanced,goss,gpu,0.1,-1,2,31,binary,1,data,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 2, 'num_leaves': 31, 'objective': 'binary', 'reg_lambda': 1, 'tree_learner': 'data'}",0.9909775412177074,0.9927296332359623,0.992794547224927,0.991236611489776,0.9916910094125284,0.9918858685161801,0.0007512921050883884,985,0.9866186309830159,0.9886700141624823,0.9899328859060402,0.988382599716019,0.9882671480144405,0.9883742557563997,0.0010592979763131335,955,0.9954563157211476,0.9968843307802155,0.9957159548227963,0.9941573617242275,0.9951960529732538,0.9954820032043281,0.0008784484529128497,1007,0.9952343854660481,0.996399774503002,0.9956379063379751,0.9958731558148456,0.9958267447354904,0.9957943933714721,0.0003773151185527634,1126
8,5.8337503433227536,0.055983869852921676,0.30625042915344236,0.0076547138751736875,True,gbdt,balanced,goss,gpu,0.1,-1,2,31,binary,2,data,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 2, 'num_leaves': 31, 'objective': 'binary', 'reg_lambda': 2, 'tree_learner': 'data'}",0.9912371803193561,0.9929243752028563,0.992794547224927,0.9915611814345991,0.9916910094125284,0.9920416587188534,0.0006851318625894274,916,0.9866255144032922,0.9891780468951301,0.9899328859060402,0.9887683965917893,0.9882671480144405,0.9885543983621383,0.0011079771416988564,896,0.995975593924445,0.9967545112293912,0.9957159548227963,0.994417034536484,0.9951960529732538,0.995611829497274,0.0007809344785652681,994,0.994786497061179,0.9964078903318415,0.9956356308719454,0.9958888396751471,0.9958384338887618,0.9957114583657749,0.0005279976552091711,1143
9,5.966476154327393,0.09047123397441255,0.31383371353149414,0.012097784820685778,True,gbdt,balanced,goss,gpu,0.1,-1,2,64,binary,0,data,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 2, 'num_leaves': 64, 'objective': 'binary', 'reg_lambda': 0, 'tree_learner': 'data'}",0.9916915487472413,0.992794547224927,0.9918208373904577,0.9913015254787406,0.9922103213242454,0.9919637560331223,0.0005067702239144141,949,0.9876400154499807,0.9903125807284939,0.9891542930923176,0.9883840991223541,0.9890350877192983,0.988905215222489,0.0008867780750935555,796,0.9958457743736207,0.9953264961703232,0.9945475788653771,0.9942871981303557,0.9954557257855102,0.9950925546650374,0.0005830196549360833,1045,0.9964691711261837,0.9984078311360141,0.9981737615304185,0.9967268095373917,0.9983006735413159,0.9976156493742646,0.0008381823024705827,916
