iter	Logloss	Precision
0	0.5237546708	0.9868573318
1	0.4008735596	0.9875875326
2	0.3108593409	0.9875875326
3	0.2542475934	0.9875875326
4	0.2113084295	0.9877442225
5	0.1786725981	0.9877445592
6	0.1539800479	0.9881952452
7	0.1354828192	0.9882485379
8	0.1224892415	0.9883018453
9	0.1083772592	0.9884081857
10	0.09335245448	0.9883293058
11	0.08185450198	0.9883063409
12	0.07672004721	0.9883060199
13	0.0718770341	0.9882894989
14	0.06790825823	0.9883201272
15	0.06467429193	0.9883226885
16	0.06254237053	0.9882704377
17	0.05880681789	0.98810796
18	0.05675408222	0.988111869
19	0.05390239013	0.9882201463
20	0.05242951119	0.9881121946
21	0.0495622381	0.9882201463
22	0.04785366827	0.9880851297
23	0.04661847261	0.987627963
24	0.04597951011	0.98760127
25	0.04488388256	0.9878709889
26	0.04375691218	0.9878709889
27	0.04315475093	0.9864772572
28	0.04194637949	0.9863163357
29	0.0412380651	0.9862085916
30	0.04072238032	0.9862085916
31	0.03982032152	0.9862893975
32	0.03944192115	0.9866397093
33	0.03869736394	0.986424845
34	0.03806837023	0.9866138506
35	0.03790854133	0.9865868983
36	0.03742476715	0.9866408043
37	0.03730525346	0.9867216743
38	0.03682135921	0.9869906256
39	0.03631914514	0.9871525025
40	0.03619003736	0.98726045
41	0.03609561214	0.9873144326
42	0.03579445486	0.9873684211
43	0.03528712649	0.9875844341
44	0.03497450267	0.9877465058
45	0.03478623948	0.9877465058
46	0.034652359	0.9882059982
47	0.03425806735	0.9882330405
48	0.0338332896	0.988286809
49	0.03374750086	0.988286809
50	0.03367999802	0.988286809
51	0.03360358783	0.9884761722
52	0.0335065231	0.9885573501
53	0.03337638836	0.9887468171
54	0.03304765753	0.9887468171
55	0.03298698828	0.9887738897
56	0.03265129716	0.9887738897
57	0.03255699718	0.9887738897
58	0.0321995953	0.9887738897
59	0.0321339143	0.9887738897
60	0.03202563806	0.9887738897
61	0.03198133851	0.9887738897
62	0.03194039007	0.9887738897
63	0.03182257593	0.9888821951
64	0.03177700762	0.9888821951
65	0.03151396726	0.9889092751
66	0.03142975242	0.9889634397
67	0.03072736726	0.9889905242
68	0.03068713701	0.9889905242
69	0.03064372942	0.9889905242
70	0.03060423761	0.9889905242
71	0.03054641423	0.9890176102
72	0.0304162984	0.9890176102
73	0.03037649862	0.9890176102
74	0.03034157075	0.9890176102
75	0.03028461532	0.9892343515
76	0.03025136457	0.9892343515
77	0.03015487168	0.9892614508
78	0.03012266303	0.9892614508
79	0.03009006924	0.9892614508
80	0.03005498196	0.9893156539
81	0.02996484294	0.9893427577
82	0.02993478767	0.9893427577
83	0.02988476598	0.9892885516
84	0.02983096122	0.989369863
85	0.02953200336	0.9893701542
86	0.02950292547	0.9893701542
87	0.02938788063	0.9893972603
88	0.02893521501	0.9894785873
89	0.02840179372	0.9894243678
90	0.02821260139	0.9894517658
91	0.02757140791	0.9899649046
92	0.02753788621	0.9896138774
93	0.02732935405	0.9901544031
94	0.02729857027	0.9902087162
95	0.02716737762	0.9901818282
96	0.02710553366	0.9902904633
97	0.02697030463	0.9904806321
98	0.02693736686	0.990507805
99	0.02690729666	0.990507805
100	0.02683241256	0.990507805
101	0.02678787689	0.990507805
102	0.02676073967	0.990507805
103	0.0266895426	0.9904806321
104	0.02662925985	0.9904537225
105	0.02659684888	0.9904537225
106	0.02652835085	0.9904262907
107	0.0265019431	0.9904265533
108	0.02647758118	0.9904265533
109	0.02643486847	0.9903996489
110	0.02641216679	0.9903996489
111	0.02623652493	0.9905085862
112	0.02607627179	0.9905626732
113	0.02605454257	0.9905354987
114	0.02602238318	0.9905354987
115	0.02599720502	0.9905354987
116	0.02570991026	0.9905085862
117	0.02566337526	0.9905365372
118	0.02563743311	0.9905365372
119	0.02562178449	0.9905365372
120	0.02559842637	0.9905637087
121	0.0253894726	0.9907542045
122	0.02535347276	0.9907270233
123	0.02529949669	0.9907544582
124	0.02528475624	0.9907544582
125	0.025251074	0.9907544582
126	0.02521000643	0.9907544582
127	0.02518631157	0.9907544582
128	0.02517094854	0.9907544582
129	0.02507375706	0.9907272777
130	0.02498092839	0.9907544582
131	0.02495776184	0.9907544582
132	0.02492750971	0.9907544582
133	0.0248135573	0.9907544582
134	0.02470640005	0.9907816401
135	0.02466569224	0.9908088235
136	0.02462817173	0.9908088235
137	0.02457995347	0.9908088235
138	0.02455957597	0.9908088235
139	0.02454470596	0.9908088235
140	0.02452333229	0.9908088235
141	0.02450726864	0.9908088235
142	0.02447860104	0.9908088235
143	0.02446328893	0.9908088235
144	0.02442737803	0.9907816401
145	0.02435759247	0.9907536971
146	0.0243423863	0.9907536971
147	0.0243275854	0.9907536971
148	0.02429472624	0.9907536971
149	0.02422277633	0.990808067
150	0.02420886037	0.990808067
151	0.02418766129	0.990808067
152	0.02417453289	0.990808067
153	0.0241612018	0.990808067
154	0.02414600706	0.990808067
155	0.0240452668	0.9908624427
156	0.02403121305	0.9908624427
157	0.02401658381	0.9908624427
158	0.02399323382	0.9908624427
159	0.0239781427	0.9908624427
160	0.0239633446	0.9908624427
161	0.02394910148	0.9908624427
162	0.02393253389	0.9908624427
163	0.02387497552	0.9908352541
164	0.02386092631	0.9908352541
165	0.02384706946	0.9908352541
166	0.02383340676	0.9908352541
167	0.02381953673	0.9908352541
168	0.02372128242	0.9908624427
169	0.0237021514	0.9908624427
170	0.02368796335	0.9908624427
171	0.02367397202	0.9908624427
172	0.02366052722	0.9908624427
173	0.02356463354	0.990862192
174	0.02355161299	0.990862192
175	0.02352913039	0.9908352541
176	0.02350548338	0.9908352541
177	0.02340097631	0.9908350026
178	0.02338660962	0.9908350026
179	0.02327333101	0.9909981612
180	0.02326001267	0.9909981612
181	0.02285811948	0.9910260984
182	0.02280002101	0.9909989023
183	0.02278762801	0.9909989023
184	0.0227746223	0.9909989023
185	0.02276127561	0.9909989023
186	0.0227472548	0.9909989023
187	0.02232070226	0.9911076957
188	0.02230703511	0.9911076957
189	0.02224056001	0.9911348978
190	0.02221843904	0.9911348978
191	0.02217389476	0.9911076957
192	0.02216021392	0.9911076957
193	0.02212326847	0.9911621013
194	0.02203197688	0.9911893064
195	0.02201834901	0.9911893064
196	0.02200523836	0.9911893064
197	0.02199156327	0.9911893064
198	0.0218811336	0.991243721
199	0.02182972996	0.9916790246
