iter	Logloss
247	0.2283086479
248	0.2282207161
249	0.228063643
250	0.2279772758
251	0.2278221846
252	0.2276685834
253	0.2275164723
254	0.2273657918
255	0.2272201777
256	0.2236283422
257	0.2234839201
258	0.219983533
259	0.2198433876
260	0.2197045982
261	0.2195724249
262	0.2194919735
263	0.2193564177
264	0.2192775309
265	0.2158753872
266	0.2157440633
267	0.2124273479
268	0.2123522013
269	0.2122781277
270	0.2122048736
271	0.2089716196
272	0.2089003325
273	0.2087767273
274	0.2086542249
275	0.2085327655
276	0.2084632814
277	0.2083434165
278	0.2082243264
279	0.208106339
280	0.2079894841
281	0.2079221606
282	0.2047842443
283	0.2046709061
284	0.2046056092
285	0.2044935524
286	0.2043823004
287	0.2042721808
288	0.20121786
289	0.2011107206
290	0.2010482997
291	0.2009863555
292	0.2009252012
293	0.2008647323
294	0.2007594556
295	0.2006999254
296	0.2005957365
297	0.200537011
298	0.2004341185
299	0.2003320754
300	0.2002307922
301	0.2001302838
302	0.2000306845
303	0.1999320984
304	0.1998753101
305	0.1969148517
306	0.1968595684
307	0.1967638433
308	0.1966698617
309	0.1965759695
310	0.1964828074
311	0.1963928491
312	0.196301505
313	0.196210891
314	0.1961208433
315	0.1960315704
316	0.1959429532
317	0.1958550513
318	0.195801571
319	0.1957488954
320	0.1956620216
321	0.1955758184
322	0.1954902112
323	0.1954053789
324	0.1953210235
325	0.1952698678
326	0.1951863766
327	0.1923236847
328	0.1895278841
329	0.1894479692
330	0.1867183447
331	0.1866404116
332	0.1865925193
333	0.186545223
334	0.1864982992
335	0.1864215732
336	0.1863754094
337	0.1862992495
338	0.1862537265
339	0.1861784011
340	0.1861035526
341	0.1860292554
342	0.1833727807
343	0.1833287477
344	0.1832584143
345	0.1831867099
346	0.1831430793
347	0.1805509031
348	0.1804810911
349	0.1779489964
350	0.1778808534
351	0.1778132766
352	0.1777716279
353	0.1752993464
354	0.1752334386
355	0.1751680672
356	0.1751030535
357	0.1750410795
358	0.1750003994
359	0.1749366224
360	0.1748733073
361	0.1748333573
362	0.1724233627
363	0.1723842621
364	0.1723457426
365	0.1722842604
366	0.1722460538
367	0.1722083092
368	0.1721474081
369	0.1720884442
370	0.1720510721
371	0.1719912589
372	0.1719318628
373	0.171872884
374	0.1718359888
375	0.1717774868
376	0.171719417
377	0.171661675
378	0.1716042608
379	0.1715499163
380	0.1715137661
381	0.1714573801
382	0.1714012921
383	0.1713455617
384	0.1712902784
385	0.1689498127
386	0.1688957214
387	0.1688608974
388	0.168807283
389	0.1687727571
390	0.1687195599
391	0.1686666608
392	0.1686139852
393	0.1685802341
394	0.16852808
395	0.1684948057
396	0.1684430838
397	0.1684102267
398	0.1683614254
399	0.1683285832
400	0.1660484374
401	0.1659984589
402	0.1659664512
403	0.165916875
404	0.1658700705
405	0.1658212394
406	0.1657895446
407	0.1657409072
408	0.1656926572
409	0.1656478643
410	0.1656164378
411	0.1655853838
412	0.1655546129
413	0.1655072272
414	0.1654767841
415	0.1654298007
416	0.1632081568
417	0.1631784439
418	0.163149178
419	0.1631033421
420	0.1630577743
421	0.163028881
422	0.1630001664
423	0.1608296186
424	0.1607867181
425	0.1607583463
426	0.1586360633
427	0.1585926712
428	0.1585650593
429	0.1564892083
430	0.1564622521
431	0.1564198434
432	0.1563777626
433	0.1563359648
434	0.1563094556
435	0.1542803943
436	0.1542543173
437	0.1542283595
438	0.1541876197
439	0.1522029787
440	0.1521775723
441	0.1521381736
442	0.1520985663
443	0.1501573175
444	0.1501322687
445	0.1482320726
446	0.1482075155
447	0.148183167
448	0.1463231444
449	0.1462856382
450	0.1462482363
451	0.1462111771
452	0.1461742669
453	0.1461375952
454	0.1461010277
455	0.1460646987
456	0.1442466676
457	0.1442111582
458	0.1441877633
459	0.1441525519
460	0.1441173553
461	0.144082278
462	0.1440594494
463	0.144024685
464	0.14400208
465	0.1439675987
466	0.1439451873
467	0.1439108849
468	0.1421341747
469	0.1421006024
470	0.1420786232
471	0.1403389275
472	0.1386348754
473	0.1386134326
474	0.1385812461
475	0.1385489553
476	0.1385276616
477	0.1384956539
478	0.1368275583
479	0.136796847
480	0.1367655843
481	0.1367355883
482	0.1367049515
483	0.1366742253
484	0.1350415647
485	0.1350207329
486	0.1349907368
487	0.1333911121
488	0.1333616376
489	0.1333322823
490	0.1333119571
491	0.1332841814
492	0.1332550645
493	0.133226335
494	0.1332060546
495	0.13164033
496	0.1316120774
497	0.1300776154
498	0.1300579906
499	0.1300385296
500	0.1300107837
501	0.129984498
502	0.1299586892
503	0.1299392283
504	0.1299197972
505	0.1299006641
506	0.1298735738
507	0.1298545599
508	0.1298277527
509	0.1283259094
510	0.1283007264
511	0.1282819659
512	0.1282557845
513	0.1282312125
514	0.1282052398
515	0.1281866431
516	0.1281680912
517	0.1281497926
518	0.1281255633
519	0.1281001121
520	0.1280746758
521	0.1280563772
522	0.1280311644
523	0.1280130744
524	0.1279952079
525	0.1279700994
526	0.1279523373
527	0.1279346943
528	0.1264659762
529	0.1264413744
530	0.1264182031
531	0.126393944
532	0.12636967
533	0.1263455451
534	0.1263215542
535	0.126297608
536	0.1262738109
537	0.126250118
538	0.1262264848
539	0.1262029707
540	0.1247655377
541	0.1247486472
542	0.1247255281
543	0.1247025207
544	0.1246796846
545	0.1246568114
546	0.1246341243
547	0.1246115342
548	0.124588944
549	0.1245664805
550	0.124544166
551	0.1245219633
552	0.1231147051
553	0.1230948418
554	0.1230731905
555	0.1230513901
556	0.1230298206
557	0.1230082661
558	0.1229868084
559	0.1229655147
560	0.1229442284
561	0.1215656251
562	0.1215447187
563	0.1201926023
564	0.1201769561
565	0.1188506335
566	0.1188300997
567	0.1188147068
568	0.1187944412
569	0.1174936071
570	0.1162170619
571	0.1161972433
572	0.1161775067
573	0.1161579639
574	0.1161383986
575	0.1161234826
576	0.1161039919
577	0.1148522869
578	0.1136235818
579	0.1136090904
580	0.1135901511
581	0.1135759056
582	0.1135617197
583	0.1135428101
584	0.1135241315
585	0.1135054827
586	0.113486886
587	0.1134684011
588	0.1134543121
589	0.1134359688
590	0.1134175658
591	0.1122132987
592	0.1110309213
593	0.1110131368
594	0.1109995693
595	0.1109860465
596	0.1109682247
597	0.1109505743
598	0.1109327227
599	0.1109151915
600	0.1108977944
601	0.1097379774
602	0.1085992008
603	0.1085820869
604	0.1085690632
605	0.1085519716
606	0.1085349768
607	0.1074171811
608	0.1074004322
609	0.1073875725
610	0.1073709503
611	0.1073543727
612	0.1073418781
613	0.1073292792
614	0.1073127314
615	0.1073003858
616	0.1072839648
617	0.106187135
618	0.1051095426
619	0.1050934792
620	0.1050775647
621	0.1050614715
622	0.105045706
623	0.1039875895
624	0.1039757431
625	0.1039638519
626	0.1039489955
627	0.1039335877
628	0.1039180011
629	0.1028790772
630	0.1028637215
631	0.1028485447
632	0.1028333381
633	0.1028216779
634	0.1028066725
635	0.1027925983
636	0.1027775705
637	0.1017575264
638	0.1017460525
639	0.1017311513
640	0.1017165482
641	0.1017018631
642	0.1016905084
643	0.1016791239
644	0.1016646549
645	0.1016511545
646	0.1006495953
647	0.1006351709
648	0.1006240696
649	0.1006098688
650	0.09962567687
651	0.09865824133
652	0.09864424169
653	0.09863033146
654	0.09767965972
655	0.0976658836
656	0.09765511006
657	0.09764433652
658	0.09763076901
659	0.09761711955
660	0.09760648012
661	0.0975959748
662	0.09758241475
663	0.0975689888
664	0.09663502127
665	0.09662173688
666	0.09661127627
667	0.09659810364
668	0.09658484161
669	0.09657173604
670	0.09655857086
671	0.09654557705
672	0.09653532505
673	0.09652511775
674	0.09651511908
675	0.09650208056
676	0.09648914635
677	0.09647618234
678	0.09555912018
679	0.09554643184
680	0.0955337435
681	0.09552103281
682	0.09551124275
683	0.09549930692
684	0.09548783302
685	0.09547652304
686	0.09546647966
687	0.09456543624
688	0.09455543756
689	0.0945443362
690	0.09453450143
691	0.09452477098
692	0.09451498091
693	0.09450531751
694	0.0944942385
695	0.09448206425
696	0.09446995705
697	0.09446047246
698	0.09444837272
699	0.0944365114
700	0.09442459047
701	0.09353934973
702	0.09352758527
703	0.09351581335
704	0.09350413084
705	0.09349241853
706	0.09348064661
707	0.09346911311
708	0.09345756471
709	0.09344594181
710	0.09343677014
711	0.09342755377
712	0.09341594577
713	0.09340471774
714	0.09339436889
715	0.09338513762
716	0.09337507188
717	0.0933650434
718	0.09335388988
719	0.09334468842
720	0.09333539754
721	0.09332424402
722	0.09331314266
723	0.09244409204
724	0.09243519604
725	0.09242610633
726	0.09241521358
727	0.09240417182
728	0.09239330143
729	0.09238241613
730	0.09237278998
731	0.09236203879
732	0.092353113
733	0.09234236926
734	0.09233164787
735	0.09232095629
736	0.09231217206
737	0.09230147302
738	0.0922922641
739	0.09228304029
740	0.09227243066
741	0.09226372838
742	0.09141021222
743	0.09140150249
744	0.09139297158
745	0.09138253331
746	0.09137213975
747	0.09136360884
748	0.09135460854
749	0.09134434164
750	0.09133407474
751	0.09132391214
752	0.09131545573
753	0.09130527079
754	0.0912951082
755	0.09128495306
756	0.09127670527
757	0.09126665443
758	0.0912578702
759	0.09124784172
760	0.09123942256
761	0.09040085971
762	0.09039258957
763	0.09038424492
764	0.09037439525
765	0.09036458284
766	0.08954002708
767	0.0887285322
768	0.08872048557
769	0.08792206645
770	0.08791260421
771	0.08790446818
772	0.08789515495
773	0.08788706362
774	0.08787766099
775	0.08786978573
776	0.0878604129
777	0.08785253763
778	0.0878443718
779	0.08783642203
780	0.08782725036
781	0.08781796694
782	0.08781023324
783	0.08702528477
784	0.08625294268
785	0.08549252152
786	0.08548346162
787	0.08547449112
788	0.08546543866
789	0.08471726626
790	0.08470934629
791	0.08470058441
792	0.08469168842
793	0.08468407393
794	0.08467526734
795	0.08466771245
796	0.08466020226
797	0.08465273678
798	0.0846439451
799	0.08463521302
800	0.08389908075
801	0.08389055729
802	0.08388316631
803	0.08387579024
804	0.08386729658
805	0.08385877311
806	0.08385132253
807	0.08312690258
808	0.08311969787
809	0.08311248571
810	0.0831053108
811	0.08309820294
812	0.08309093118
813	0.08308371902
814	0.08237072825
815	0.08236239105
816	0.08166028559
817	0.08165338635
818	0.08164505661
819	0.08163699508
820	0.08094570786
821	0.08093892038
822	0.08025816083
823	0.08025018126
824	0.08024323732
825	0.08023512363
826	0.0802283287
827	0.07955802977
828	0.07955110073
829	0.07954438031
830	0.0795365274
831	0.07952857018
832	0.0795218125
833	0.07951394469
834	0.07950618863
835	0.07949857414
836	0.07949181646
837	0.07948527485
838	0.07947874069
839	0.07881900668
840	0.07881128043
841	0.07880377769
842	0.07815372199
843	0.0781461671
844	0.07813945413
845	0.07813192904
846	0.07812442631
847	0.07811698318
848	0.0774769336
849	0.07746946812
850	0.07746295631
851	0.07745637
852	0.07682594657
853	0.07681950927
854	0.0768121928
855	0.07680477202
856	0.07679764181
857	0.07617637515
858	0.07616921514
859	0.07616187632
860	0.07615479827
861	0.07554274052
862	0.07553563267
863	0.07493248582
864	0.07492546737
865	0.07491920888
866	0.07491220534
867	0.07431794703
868	0.07431170344
869	0.07372604311
870	0.07371918112
871	0.07371219248
872	0.07370615005
873	0.07369917631
874	0.073693268
875	0.07368636131
876	0.07367958128
877	0.07367362827
878	0.07366776466
879	0.07366086543
880	0.07365493476
881	0.07364809513
882	0.07364226878
883	0.0736354664
884	0.0736296922
885	0.07362379134
886	0.07361719012
887	0.07361129671
888	0.07360561192
889	0.07359889895
890	0.07302208245
891	0.07301548123
892	0.07300885022
893	0.07244043052
894	0.07243381441
895	0.0724273771
896	0.07186679542
897	0.07186047733
898	0.07185392827
899	0.07184836268
900	0.07184183598
901	0.07183642685
902	0.07183086872
903	0.07182443887
904	0.07181811333
905	0.07181173563
906	0.07125943154
907	0.07125398517
908	0.07124766707
909	0.07070316374
910	0.07069687545
911	0.07015994191
912	0.07015459239
913	0.06962515414
914	0.06961891055
915	0.06961280107
916	0.06960659474
917	0.06960053742
918	0.06959528476
919	0.06958992779
920	0.06906792521
921	0.06906270981
922	0.06854771078
923	0.06854162365
924	0.06853568554
925	0.06852965057
926	0.06852370501
927	0.06851811707
928	0.06851302087
929	0.0685075745
930	0.06850236654
931	0.06849652529
932	0.06849061698
933	0.06848464906
934	0.06797710061
935	0.06797130406
936	0.06796590984
937	0.06796006113
938	0.06745930016
939	0.06745427847
940	0.06696036458
941	0.06695461273
942	0.06694945693
943	0.06694379449
944	0.0669388175
945	0.06693316251
946	0.06692734361
947	0.06692248583
948	0.06691739708
949	0.06691176444
950	0.06642470509
951	0.0664197877
952	0.06593906879
953	0.06593433022
954	0.06592861563
955	0.06592383981
956	0.06591828912
957	0.06591341645
958	0.06590786576
959	0.06590241939
960	0.06589689851
961	0.06542274356
962	0.06541808695
963	0.06541255862
964	0.06540770829
965	0.06540289521
966	0.0653976053
967	0.06539283693
968	0.06538799405
969	0.06538257003
970	0.06537722051
971	0.06537251174
972	0.06536786258
973	0.06536252797
974	0.06535779685
975	0.06489025801
976	0.06442882121
977	0.06397344172
978	0.0635239929
979	0.06351940334
980	0.06351473927
981	0.06307101995
982	0.06306652725
983	0.06306193769
984	0.06305746734
985	0.06305292249
986	0.06304778159
987	0.06304262578
988	0.06303812563
989	0.06260038912
990	0.0625956431
991	0.06259131432
992	0.06258676946
993	0.06258182973
994	0.06257677078
995	0.06214474514
996	0.06213958561
997	0.06213462725
998	0.06212958321
999	0.06212462112
1000	0.06211971864
1001	0.06211474538
1002	0.06210986152
1003	0.06210485846
1004	0.06210061908
1005	0.06209629774
1006	0.06166987866
1007	0.0616648905
1008	0.06166008115
1009	0.06165551022
1010	0.0616507791
1011	0.06164646521
1012	0.06164168194
1013	0.06163739786
1014	0.06163297594
1015	0.06121205166
1016	0.06079647318
1017	0.06079228595
1018	0.0607881695
1019	0.0607833229
1020	0.0607785657
1021	0.06077431887
1022	0.06076964363
1023	0.06076538563
1024	0.06076128036
1025	0.060756661
1026	0.06075182557
1027	0.06074725464
1028	0.06074253097
1029	0.06073795632
1030	0.06073376909
1031	0.0607290715
1032	0.06072437018
1033	0.06071990356
1034	0.06030970812
1035	0.05990479141
1036	0.05990020931
1037	0.05989556015
1038	0.05989109352
1039	0.05988647044
1040	0.05988261849
1041	0.05948274955
1042	0.05947815627
1043	0.05947392061
1044	0.0594692938
1045	0.0590743795
1046	0.05868446082
1047	0.05867988989
1048	0.05867598951
1049	0.05829080194
1050	0.05828636885
1051	0.0579059422
1052	0.05790182576
1053	0.0578975454
1054	0.05789364874
1055	0.05788931251
1056	0.05788521096
1057	0.0578815043
1058	0.05787761509
1059	0.05787324905
1060	0.05786899105
1061	0.05749316514
1062	0.05748931319
1063	0.05748555809
1064	0.05748123303
1065	0.0574775748
1066	0.05747325346
1067	0.05746880919
1068	0.05746469647
1069	0.05746085942
1070	0.05745671317
1071	0.05745253712
1072	0.05744861811
1073	0.05744447932
1074	0.05744030327
1075	0.05743651837
1076	0.05743234977
1077	0.05742862076
1078	0.05742484331
1079	0.05742065981
1080	0.05704973638
1081	0.05704560876
1082	0.05704157054
1083	0.0570378527
1084	0.05667128414
1085	0.05666761845
1086	0.05666347966
1087	0.05630158633
1088	0.05594377965
1089	0.0555902198
1090	0.05558650196
1091	0.0555825159
1092	0.05557850003
1093	0.05557454377
1094	0.05522518605
1095	0.05522122979
1096	0.05521726608
1097	0.05521329865
1098	0.05520968884
1099	0.05520575866
1100	0.05520176515
1101	0.05485664308
1102	0.05485311896
1103	0.0548491925
1104	0.05484529585
1105	0.05484192073
1106	0.05483847111
1107	0.0548344329
1108	0.05483064055
1109	0.05482713506
1110	0.05482313409
1111	0.05481969565
1112	0.05481614172
1113	0.05481268466
1114	0.0548093915
1115	0.05446828529
1116	0.0541312471
1117	0.05412751809
1118	0.05412369967
1119	0.05411988497
1120	0.05411653966
1121	0.05411270261
1122	0.05410933495
1123	0.05410570651
1124	0.05410184711
1125	0.05409815907
1126	0.05409432203
1127	0.05409118906
1128	0.05375812203
1129	0.05375444144
1130	0.05342525989
1131	0.05342203379
1132	0.05341872573
1133	0.05341497809
1134	0.0534112528
1135	0.05340765417
1136	0.05340396613
1137	0.05307873338
1138	0.05275706202
1139	0.05275403708
1140	0.0527504757
1141	0.05243247002
1142	0.05242879316
1143	0.05242549628
1144	0.05242182687
1145	0.05241830274
1146	0.05241475254
1147	0.05210051313
1148	0.05178979039
1149	0.05178668723
1150	0.05178343505
1151	0.05177979171
1152	0.05177631974
1153	0.05177307501
1154	0.05176977813
1155	0.05176629499
1156	0.0517628938
1157	0.05175960436
1158	0.05175603181
1159	0.05175280571
1160	0.05144567415
1161	0.05144219846
1162	0.05143880844
1163	0.05143533275
1164	0.05143188685
1165	0.05142843351
1166	0.05112476647
1167	0.05112140626
1168	0.05082104355
1169	0.05081816763
1170	0.05081497133
1171	0.05081196129
1172	0.05080884323
1173	0.05080549419
1174	0.05080211535
1175	0.05079885572
1176	0.05079559982
1177	0.0507921055
1178	0.05078903586
1179	0.05078618973
1180	0.05078288913
1181	0.05077953264
1182	0.05077614635
1183	0.05077293515
1184	0.05076981708
1185	0.05076704174
1186	0.05076421797
1187	0.05076107755
1188	0.0507578291
1189	0.05075522885
1190	0.05075184628
1191	0.05074860528
1192	0.05074539408
1193	0.05074213818
1194	0.05044546351
1195	0.05044243857
1196	0.05043918267
1197	0.05043646693
1198	0.0504335165
1199	0.05043036863
1200	0.05013696104
1201	0.05013428256
1202	0.05013126135
1203	0.05012824386
1204	0.05012544245
1205	0.05012231693
1206	0.05011964217
1207	0.05011704192
1208	0.0501139164
1209	0.05011067167
1210	0.05010770261
1211	0.05010459572
1212	0.0501014851
1213	0.05009828135
1214	0.05009511113
1215	0.05009199679
1216	0.05008900166
1217	0.05008590221
1218	0.04979591817
1219	0.04979289323
1220	0.04978983104
1221	0.04978663847
1222	0.04978413507
1223	0.04978155345
1224	0.04977848381
1225	0.04977547377
1226	0.0497723259
1227	0.04948566854
1228	0.04948251694
1229	0.04947936907
1230	0.04947637022
1231	0.04947378859
1232	0.04947083443
1233	0.04946778715
1234	0.0494653061
1235	0.04946292564
1236	0.04946068302
1237	0.04945756495
1238	0.04945464805
1239	0.04945150763
1240	0.04916796088
1241	0.049165003
1242	0.0491620414
1243	0.04915909469
1244	0.0491566807
1245	0.04887609929
1246	0.04887314886
1247	0.04887028039
1248	0.04886738956
1249	0.04886444658
1250	0.048861444
1251	0.04858411103
1252	0.04858107865
1253	0.04857824743
1254	0.04830376059
1255	0.0483009778
1256	0.0482981056
1257	0.04829530418
1258	0.04829223454
1259	0.04802081734
1260	0.04775224999
1261	0.04748644307
1262	0.04748344421
1263	0.04748068005
1264	0.04747779667
1265	0.0474748835
1266	0.04721204937
1267	0.04720921069
1268	0.04720655084
1269	0.04720367491
1270	0.0472009927
1271	0.04719818383
1272	0.04719531536
1273	0.04719298333
1274	0.04719023407
1275	0.04718741775
1276	0.04718460143
1277	0.04718179256
1278	0.0471791178
1279	0.04717624933
1280	0.04717361927
1281	0.04717077687
1282	0.04691073298
1283	0.04690792412
1284	0.04690511525
1285	0.04690244421
1286	0.04689978808
1287	0.04689689353
1288	0.04663959891
1289	0.0466369763
1290	0.04663423076
1291	0.04663145542
1292	0.04637678713
1293	0.04637413099
1294	0.04637154192
1295	0.04611957073
1296	0.0461171791
1297	0.04611454532
1298	0.04611179978
1299	0.04586234689
1300	0.04585975036
1301	0.0456128493
1302	0.0456106849
1303	0.04560808092
1304	0.04560562968
1305	0.04560288414
1306	0.04560043663
1307	0.04559790716
1308	0.04559531063
1309	0.04559259862
1310	0.04558995366
1311	0.04558733106
1312	0.04558470473
1313	0.04558214918
1314	0.0455795601
1315	0.04557715729
1316	0.04557457194
1317	0.04533037543
1318	0.0453280136
1319	0.04532529414
1320	0.0450836271
1321	0.04508107528
1322	0.04507870227
1323	0.0450761579
1324	0.0450736396
1325	0.04507097974
1326	0.04506850243
1327	0.0450662598
1328	0.0450640358
1329	0.0450614728
1330	0.04505900294
1331	0.04505635425
1332	0.04505382106
1333	0.04505136982
1334	0.04504889995
1335	0.04504619539
1336	0.04504389316
1337	0.04504136741
1338	0.04503878206
1339	0.04503625631
1340	0.04503379017
1341	0.04503131658
1342	0.04502885044
1343	0.04502635822
1344	0.04502392188
1345	0.04502134025
1346	0.04501921311
1347	0.04501691088
1348	0.04501452297
1349	0.04501202703
1350	0.04500967264
1351	0.0450072065
1352	0.04500468075
1353	0.04500239342
1354	0.04499999061
1355	0.04499740899
1356	0.04499514773
1357	0.04499257356
1358	0.04499014094
1359	0.04498794675
1360	0.04498554766
1361	0.04498309642
1362	0.04474425688
1363	0.04474206269
1364	0.0447396636
1365	0.04450321943
1366	0.0445006974
1367	0.04449842498
1368	0.04449597001
1369	0.0444936268
1370	0.04425945133
1371	0.04425699636
1372	0.04425477237
1373	0.04425225407
1374	0.04425017536
1375	0.04424779117
1376	0.04424557835
1377	0.04401384294
1378	0.04401164502
1379	0.04400932044
1380	0.04400714114
1381	0.04400479048
1382	0.04400252551
1383	0.04400020465
1384	0.04399806634
1385	0.04399602115
1386	0.04399355128
1387	0.04376428202
1388	0.04353719577
1389	0.04353500903
1390	0.04353266209
1391	0.04353056848
1392	0.04352837801
1393	0.04352635518
1394	0.04352421314
1395	0.04352176934
1396	0.04351988807
1397	0.04351776838
1398	0.04351534694
1399	0.04351300746
1400	0.04351076111
1401	0.04350861907
1402	0.04350670055
1403	0.04328182712
1404	0.0432798937
1405	0.04327774793
1406	0.04327551275
1407	0.04305291176
1408	0.04305071756
1409	0.04304852709
1410	0.04304648936
1411	0.04304427281
1412	0.04282382503
1413	0.04282173142
1414	0.04281965271
1415	0.04281740263
1416	0.04281567037
1417	0.04281347618
1418	0.04281112552
1419	0.0428089276
1420	0.04259079695
1421	0.04258855805
1422	0.04258630425
1423	0.04258450121
1424	0.04258240014
1425	0.04258026555
1426	0.04257842153
1427	0.04236229509
1428	0.04236046225
1429	0.04235821962
1430	0.04235615581
1431	0.04235428572
1432	0.04214036465
1433	0.04213817418
1434	0.04192640632
1435	0.04192421585
1436	0.04192212597
1437	0.04192006588
1438	0.04191830009
1439	0.04191617668
1440	0.04191402346
1441	0.04191199318
1442	0.04190981388
1443	0.04169993103
1444	0.04169790074
1445	0.04169577733
1446	0.04148795828
1447	0.04148580879
1448	0.0414836593
1449	0.04127790034
1450	0.04127577692
1451	0.04127386212
1452	0.0412716642
1453	0.04126960039
1454	0.04126767442
1455	0.0412655808
1456	0.04126353189
1457	0.0412613675
1458	0.04125954956
1459	0.04125756025
1460	0.04125587642
1461	0.04125380516
1462	0.04125177115
1463	0.04124976695
1464	0.04104611278
1465	0.04104397073
1466	0.04104188457
1467	0.04084002599
1468	0.04083810002
1469	0.0408359617
1470	0.04083391279
1471	0.04063403979
1472	0.04063184187
1473	0.04063001275
1474	0.04062819481
1475	0.04062623903
1476	0.0406242162
1477	0.04062248021
1478	0.04062067717
1479	0.04042255878
1480	0.04042056575
1481	0.04041857272
1482	0.04041654617
1483	0.04041462764
1484	0.04041262716
1485	0.04041090235
1486	0.04040898383
1487	0.04040715843
1488	0.04040522501
1489	0.04040347785
1490	0.04040142894
1491	0.04039958864
1492	0.04039759189
1493	0.04039540142
1494	0.04019962996
1495	0.04019745812
1496	0.04019555449
1497	0.04019359499
1498	0.04019160569
1499	0.04018970206
1500	0.03999559209
1501	0.03999369219
1502	0.03999179974
1503	0.03998975456
1504	0.0399877429
