iter	Logloss	Precision
0	0.5360430297	0.9798028372
1	0.3763485675	0.9816676047
2	0.2792132921	0.9854685883
3	0.2092752212	0.9863008243
4	0.1604312282	0.9864246188
5	0.1238985581	0.9858528056
6	0.1032821382	0.9863629135
7	0.08394230598	0.9864811133
8	0.07419788922	0.9864800382
9	0.06501771419	0.9873437873
10	0.05974340051	0.9873382441
11	0.05578547333	0.9873397564
12	0.0522306597	0.9873397564
13	0.04949990012	0.9872223549
14	0.04679401059	0.9875378245
15	0.04510518904	0.9875786289
16	0.0428734078	0.9866094489
17	0.04108787733	0.9862567525
18	0.03928886941	0.9862583899
19	0.03847339783	0.9865326553
20	0.03648398227	0.987040865
21	0.03537142672	0.9871998728
22	0.03489072062	0.9872783653
23	0.03446080616	0.9873568702
24	0.03396945995	0.9874353877
25	0.03377672765	0.9876317359
26	0.03356091067	0.9878674569
27	0.03339001758	0.9879067547
28	0.03326735847	0.9879067547
29	0.03260285541	0.9879858376
30	0.03244939651	0.9882217182
31	0.0316740865	0.9881823969
32	0.03156203607	0.9878679395
33	0.0314338809	0.9879465351
34	0.03121058897	0.9880251432
35	0.03048430576	0.9886151029
36	0.03036821941	0.9886938174
37	0.03002615059	0.9887729915
38	0.02994078963	0.9887729915
39	0.02984602057	0.9887336279
40	0.0297650794	0.9886549102
41	0.02929910588	0.9886549102
42	0.02897951463	0.9886942675
43	0.02837313356	0.9890096763
44	0.02830029835	0.9890096763
45	0.02822320367	0.9889702955
46	0.02788109664	0.9891667994
47	0.02780155788	0.9891667994
48	0.02773376564	0.9891667994
49	0.02766943482	0.9891667994
50	0.02760097509	0.9893633973
51	0.02748620946	0.9894426517
52	0.0274191492	0.9894426517
53	0.02732466091	0.9894820717
54	0.02726851735	0.9894820717
55	0.02698462905	0.9895592572
56	0.02681632245	0.9895986929
57	0.02676787895	0.9895986929
58	0.02653444011	0.9895986929
59	0.02647854868	0.9895986929
60	0.02601325147	0.9895986929
61	0.0259395102	0.9895986929
62	0.02578610106	0.9895596732
63	0.02562650299	0.9895986929
64	0.02558198208	0.9895986929
65	0.02528573709	0.9897174286
66	0.02522394885	0.9897174286
67	0.02505230036	0.9897568752
68	0.02499345703	0.9897568752
69	0.02475766787	0.9897963251
70	0.02472093258	0.9897963251
71	0.02442545786	0.9899146935
72	0.02412585817	0.9899142914
73	0.02385066266	0.9901515152
74	0.02377481424	0.9901909965
75	0.02365255399	0.9902304809
76	0.02358390124	0.9902304809
77	0.0235470884	0.9902304809
78	0.02342093403	0.9902304809
79	0.0233582687	0.9902699685
80	0.02328684661	0.9903094592
81	0.02324500306	0.9903094592
82	0.02318432749	0.9903094592
83	0.02308696523	0.9903094592
84	0.02305527542	0.9903094592
85	0.02299337273	0.9903094592
86	0.02296480068	0.9903094592
87	0.0229210448	0.9903884502
88	0.02288984813	0.9903884502
89	0.02286311203	0.9903884502
90	0.02272958511	0.9904674537
91	0.02269808081	0.9904674537
92	0.02267098033	0.9904674537
93	0.02250063796	0.9904279504
94	0.02247183442	0.9904279504
95	0.02219309195	0.9905069602
96	0.02214308898	0.9905464699
97	0.0219044182	0.9905069602
98	0.02180216341	0.9905859827
99	0.02175253108	0.9905859827
100	0.02172745385	0.9905859827
101	0.02153704999	0.9906650178
102	0.0215075765	0.9906650178
103	0.02148185845	0.9906650178
104	0.0214568056	0.9906650178
105	0.02137859798	0.9906650178
106	0.02132681164	0.9907440654
107	0.02123678807	0.9908231257
108	0.02121226266	0.9908231257
109	0.02118716351	0.9908231257
110	0.0211613087	0.9908231257
111	0.02101584664	0.9909812842
112	0.02099005214	0.9909812842
113	0.02096602976	0.9909812842
114	0.0209417724	0.9909812842
115	0.02088012184	0.9910208317
116	0.02085565988	0.9910208317
117	0.02082694812	0.9910208317
118	0.02080237016	0.9910208317
119	0.02077735376	0.9910208317
120	0.02075122009	0.9910208317
121	0.02072613331	0.9910208317
122	0.02070013708	0.9910208317
123	0.0206756766	0.9910208317
124	0.02047718466	0.9909417398
125	0.02045409101	0.9909417398
126	0.02043142697	0.9909417398
127	0.02040710699	0.9909417398
128	0.02038306739	0.9909417398
129	0.02034487648	0.9910208317
130	0.0202516457	0.9910208317
