,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_auto_class_weights,param_boosting_type,param_bootstrap_type,param_grow_policy,param_l2_leaf_reg,param_learning_rate,param_max_depth,param_n_estimators,param_objective,param_task_type,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,mean_test_recall,std_test_recall,rank_test_recall
0,106.67785954475403,8.929654836654663,1.9991825819015503,0.024803996086120605,None,Ordered,Bayesian,SymmetricTree,3,0.1,16,10,Logloss,CPU,"{'auto_class_weights': 'None', 'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 3, 'learning_rate': 0.1, 'max_depth': 16, 'n_estimators': 10, 'objective': 'Logloss', 'task_type': 'CPU'}",0.9859268299015916,0.9884714252330382,0.9871991275673149,0.0012722976657232876,7,0.9871414441147379,0.9875596102011196,0.9873505271579288,0.0002090830431908386,7,0.9846808952588669,0.9894058994599086,0.9870433973593877,0.002362502100520858,7
1,237.54570162296295,89.28504955768585,1.8840041160583496,0.012985944747924805,None,Ordered,Bayesian,SymmetricTree,3,0.1,16,25,Logloss,CPU,"{'auto_class_weights': 'None', 'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 3, 'learning_rate': 0.1, 'max_depth': 16, 'n_estimators': 25, 'objective': 'Logloss', 'task_type': 'CPU'}",0.9924181445226288,0.9930413107262482,0.9927297276244385,0.0003115831018097315,6,0.9872565644108731,0.9886258363355636,0.9879412003732183,0.000684635962345248,6,0.9977151165809836,0.9975592023265476,0.9976371594537656,7.795712721797576e-05,5
2,44.246631145477295,25.548290014266968,1.8452175855636597,0.0029109716415405273,None,Ordered,Bayesian,SymmetricTree,3,0.3,16,10,Logloss,CPU,"{'auto_class_weights': 'None', 'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 3, 'learning_rate': 0.3, 'max_depth': 16, 'n_estimators': 10, 'objective': 'Logloss', 'task_type': 'CPU'}",0.9924960402980811,0.9930672759847324,0.9927816581414068,0.0002856178433256473,3,0.9875591198848448,0.9885258554154875,0.9880424876501661,0.00048336776532137415,3,0.9975593290751416,0.9977149979227253,0.9976371634989334,7.783442379188932e-05,4
3,54.08159410953522,27.146180748939514,1.7789682149887085,0.04111039638519287,None,Ordered,Bayesian,SymmetricTree,3,0.3,16,25,Logloss,CPU,"{'auto_class_weights': 'None', 'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 3, 'learning_rate': 0.3, 'max_depth': 16, 'n_estimators': 25, 'objective': 'Logloss', 'task_type': 'CPU'}",0.9925739360735336,0.9935865811544153,0.9930802586139744,0.0005063225404408622,2,0.9877114504601779,0.9893425320496319,0.9885269912549048,0.0008155407947269544,2,0.9975593290751416,0.9979227253842958,0.9977410272297187,0.00018169815457713678,1
4,63.32161581516266,32.23608934879303,2.0310111045837402,0.24878168106079102,Balanced,Ordered,Bayesian,SymmetricTree,3,0.1,16,10,Logloss,CPU,"{'auto_class_weights': 'Balanced', 'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 3, 'learning_rate': 0.1, 'max_depth': 16, 'n_estimators': 10, 'objective': 'Logloss', 'task_type': 'CPU'}",0.9859268299015916,0.9884714252330382,0.9871991275673149,0.0012722976657232876,7,0.9871414441147379,0.9875596102011196,0.9873505271579288,0.0002090830431908386,7,0.9846808952588669,0.9894058994599086,0.9870433973593877,0.002362502100520858,7
5,227.51026022434235,120.43915212154388,2.2733086347579956,0.08676612377166748,Balanced,Ordered,Bayesian,SymmetricTree,3,0.1,16,25,Logloss,CPU,"{'auto_class_weights': 'Balanced', 'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 3, 'learning_rate': 0.1, 'max_depth': 16, 'n_estimators': 25, 'objective': 'Logloss', 'task_type': 'CPU'}",0.9924441097811129,0.9930413107262482,0.9927427102536805,0.0002986004725676894,5,0.9874074835526315,0.9886258363355636,0.9880166599440976,0.0006091763914660153,4,0.9976112582437555,0.9975592023265476,0.9975852302851516,2.6027958603958012e-05,6
6,52.531633615493774,22.102574586868286,2.510774254798889,0.12681806087493896,Balanced,Ordered,Bayesian,SymmetricTree,3,0.3,16,10,Logloss,CPU,"{'auto_class_weights': 'Balanced', 'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 3, 'learning_rate': 0.3, 'max_depth': 16, 'n_estimators': 10, 'objective': 'Logloss', 'task_type': 'CPU'}",0.9924960402980811,0.9930672759847324,0.9927816581414068,0.0002856178433256473,3,0.9874588815789473,0.9885258554154875,0.9879923684972174,0.0005334869182700985,5,0.9976631874123695,0.9977149979227253,0.9976890926675475,2.5905255177927078e-05,2
7,71.72168517112732,22.046425580978394,2.1567829847335815,0.00813305377960205,Balanced,Ordered,Bayesian,SymmetricTree,3,0.3,16,25,Logloss,CPU,"{'auto_class_weights': 'Balanced', 'boosting_type': 'Ordered', 'bootstrap_type': 'Bayesian', 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 3, 'learning_rate': 0.3, 'max_depth': 16, 'n_estimators': 25, 'objective': 'Logloss', 'task_type': 'CPU'}",0.9928595539168592,0.9936644769298678,0.9932620154233636,0.00040246150650430357,1,0.9879691516709511,0.9899494897433254,0.9889593207071383,0.0009901690361871496,1,0.9978709040868255,0.9974553385957624,0.997663121341294,0.0002077827455315706,3
