,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_boosting_type,param_cat_l2,param_class_weight,param_data_sample_strategy,param_device,param_enable_bundle,param_learning_rate,param_max_depth,param_n_estimators,param_num_leaves,param_objective,param_tree_learner,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,0.7141961097717285,0.06638115382947132,0.06280245780944824,0.000979697069488488,gbdt,5,balanced,goss,gpu,True,0.1,10,10,2,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 10, 'num_leaves': 2, 'objective': 'binary', 'tree_learner': 'voting'}",0.9801376087238738,0.9789678675754625,0.9761765660499838,0.9813696851671535,0.977345017851347,0.978799349073564,0.0018665494959327498,739,0.9781512605042016,0.9788449059052563,0.9751295336787564,0.977832194870473,0.9761688900401503,0.9772253569997675,0.001367997513723802,739,0.9822147215370635,0.979099052317279,0.977281578605738,0.985068813295248,0.978576992988834,0.9804482317488326,0.002822047900483513,739,0.9935211145693518,0.9936936554579682,0.9934193943801652,0.99282667761767,0.9933595749065383,0.9933640833863386,0.0002916028585124828,739
1,0.6973982810974121,0.0066523921976597705,0.06200141906738281,0.0016731992028653118,gbdt,5,balanced,goss,gpu,True,0.1,10,10,4,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 10, 'num_leaves': 4, 'objective': 'binary', 'tree_learner': 'voting'}",0.9892898870569908,0.9900032456994482,0.9911067835118468,0.9909120415449529,0.9899383317104836,0.9902500579047444,0.0006711510482024099,715,0.9822159672466735,0.984593657722429,0.9848756729043835,0.985116756479343,0.9844652715367826,0.9842534651779223,0.0010434946139594183,685,0.9966246916785668,0.9955861352719719,0.9975334285343372,0.9968839262529213,0.9955855621916385,0.9964427487858872,0.000759720824629185,715,0.9939509111544351,0.9947868061939735,0.9944321368888002,0.9947749653429668,0.9948498955965619,0.9945589430353475,0.00033734943792259497,733
2,0.7307980537414551,0.0151454211968612,0.06260123252868652,0.003007082577866642,gbdt,5,balanced,goss,gpu,True,0.1,10,10,8,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 10, 'num_leaves': 8, 'objective': 'binary', 'tree_learner': 'voting'}",0.9910424509931196,0.9921454073352808,0.992794547224927,0.9923401493021746,0.9918857513794223,0.9920416612469849,0.0005812787083563976,619,0.9846252402306214,0.9870246659815005,0.987667009249743,0.9876543209876543,0.9867660285237055,0.986747452994645,0.0011179420708767205,613,0.9976632480851616,0.9974036089835129,0.9980527067376347,0.9971435990651779,0.9971435990651779,0.9974813523873329,0.00034459555672943773,694,0.9974546233649676,0.9977706247988108,0.997936304008734,0.998328231963232,0.9976720971197218,0.9978323762510932,0.0002928732663993895,655
3,0.6989997863769531,0.030588258703220357,0.06260170936584472,0.003071450841792714,gbdt,5,balanced,goss,gpu,True,0.1,10,10,16,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 10, 'num_leaves': 16, 'objective': 'binary', 'tree_learner': 'voting'}",0.9914968194210048,0.9929892891918208,0.9927296332359623,0.9923401493021746,0.992794547224927,0.9924700876751779,0.0005303476572571182,565,0.9855091048986919,0.9885501093528882,0.9876654246434536,0.9877797787496784,0.98829280843947,0.9875594452168365,0.0010754451145028618,541,0.9976632480851616,0.9975334285343372,0.9979228871868103,0.9970137626590496,0.9974032718774344,0.9975073196685587,0.0003007045628771677,673,0.9980212503970384,0.9986962422414614,0.9987169995482441,0.9985282285719448,0.9981726912186193,0.9984270823954615,0.0002814761123053632,577
4,0.6654007434844971,0.02939179625093608,0.06379904747009277,0.0031240627706851693,gbdt,5,balanced,goss,gpu,True,0.1,10,10,32,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 10, 'num_leaves': 32, 'objective': 'binary', 'tree_learner': 'voting'}",0.9914968194210048,0.9929892891918208,0.9927296332359623,0.9923401493021746,0.992794547224927,0.9924700876751779,0.0005303476572571182,565,0.9855091048986919,0.9885501093528882,0.9876654246434536,0.9877797787496784,0.98829280843947,0.9875594452168365,0.0010754451145028618,541,0.9976632480851616,0.9975334285343372,0.9979228871868103,0.9970137626590496,0.9974032718774344,0.9975073196685587,0.0003007045628771677,673,0.9980212503970384,0.9986962422414614,0.9987249889623042,0.9985282285719448,0.9981803856648607,0.998430219167522,0.00028175719526653633,559
5,0.6818000793457031,0.05159911333294829,0.06460280418395996,0.0031362523310795995,gbdt,5,balanced,goss,gpu,True,0.1,10,10,64,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 10, 'num_leaves': 64, 'objective': 'binary', 'tree_learner': 'voting'}",0.9914968194210048,0.9929892891918208,0.9927296332359623,0.9923401493021746,0.992794547224927,0.9924700876751779,0.0005303476572571182,565,0.9855091048986919,0.9885501093528882,0.9876654246434536,0.9877797787496784,0.98829280843947,0.9875594452168365,0.0010754451145028618,541,0.9976632480851616,0.9975334285343372,0.9979228871868103,0.9970137626590496,0.9974032718774344,0.9975073196685587,0.0003007045628771677,673,0.9980212503970384,0.9986962422414614,0.9987249889623042,0.9985282285719448,0.9981803856648607,0.998430219167522,0.00028175719526653633,559
6,0.648198938369751,0.008657853338677203,0.06320013999938964,0.003311115879358823,gbdt,5,balanced,goss,gpu,True,0.1,10,10,128,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 10, 'num_leaves': 128, 'objective': 'binary', 'tree_learner': 'voting'}",0.9914968194210048,0.9929892891918208,0.9927296332359623,0.9921454073352808,0.992794547224927,0.992431139281799,0.0005453974043564202,586,0.9855091048986919,0.9885501093528882,0.9876654246434536,0.9877750611246944,0.98829280843947,0.9875585016918397,0.0010752534468087107,562,0.9976632480851616,0.9975334285343372,0.9979228871868103,0.9966242534406647,0.9974032718774344,0.9974294178248817,0.000437716832129094,700,0.9980212503970384,0.9986962422414614,0.9987249889623042,0.99852661889042,0.9981803856648607,0.9984298972312169,0.00028164592325361784,575
7,0.8513991355895996,0.03742045910537249,0.06520123481750488,0.0027128941488729083,gbdt,5,balanced,goss,gpu,True,0.1,10,25,2,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 25, 'num_leaves': 2, 'objective': 'binary', 'tree_learner': 'voting'}",0.9881864208749838,0.9895488477766958,0.9884453099642974,0.9881856540084388,0.9887049659201558,0.9886142397089144,0.0005053662833436031,721,0.9810669054624537,0.9840821566110398,0.981445937300064,0.9819277108433735,0.9819462227912932,0.9820937866016447,0.001046629363381095,721,0.9955861352719719,0.9951966766194988,0.9957159548227963,0.9946767073487406,0.9957153985977668,0.9953781745321549,0.00039901402636613426,721,0.9951645967136189,0.9949777009385674,0.9947903626631016,0.9940243312380056,0.9946024260243465,0.994711883515528,0.00039152935916042953,709
8,0.8770011901855469,0.007042920470873928,0.06839928627014161,0.001624115442971567,gbdt,5,balanced,goss,gpu,True,0.1,10,25,4,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 25, 'num_leaves': 4, 'objective': 'binary', 'tree_learner': 'voting'}",0.9914319096455926,0.992794547224927,0.9931191171697501,0.99227523531321,0.9928594612138916,0.9924960541134743,0.0005984203909272395,559,0.9856318152661963,0.9879177377892031,0.9876749261779433,0.9866512642792966,0.9875417415874647,0.9870834970200209,0.0008426077675810553,565,0.9974036089835129,0.997793067635986,0.9987018044917565,0.9980524539080758,0.9983121267203324,0.9980526123479327,0.00044212373804524633,511,0.9976308311169662,0.998196128518726,0.9979446389565245,0.9977013242167264,0.9979475464964516,0.9978840938610789,0.00020129795505341317,625
9,0.9440004825592041,0.028334204795558236,0.06979966163635254,0.004165863595009022,gbdt,5,balanced,goss,gpu,True,0.1,10,25,8,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 25, 'num_leaves': 8, 'objective': 'binary', 'tree_learner': 'voting'}",0.9922108269505387,0.9933138591366439,0.9933787731256085,0.9927296332359623,0.9926647192469977,0.9928595623391502,0.0004362724900424799,542,0.9867762228784183,0.9888088500128633,0.9885589407378841,0.9880401234567902,0.9881641579827608,0.9880696590137432,0.0007026491840446028,529,0.997793067635986,0.9979228871868103,0.9983123458392834,0.9975331082835627,0.9972734354713062,0.9977669688833897,0.0003523332783722744,607,0.9985969781116283,0.998651836943273,0.9988358294409099,0.9990395932100498,0.9985926663988471,0.9987433808209417,0.000172520954469511,541
10,1.0283987522125244,0.046051233298631915,0.07320284843444824,0.006240905269067405,gbdt,5,balanced,goss,gpu,True,0.1,10,25,16,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 25, 'num_leaves': 16, 'objective': 'binary', 'tree_learner': 'voting'}",0.9924055562767753,0.9933787731256085,0.9933138591366439,0.9929892891918208,0.9929892891918208,0.9930153533845338,0.00034478711958536195,475,0.9871564346262522,0.9889360607230155,0.9881808838643371,0.9885486361296963,0.9882973251028807,0.9882238680892363,0.0005931863791517037,447,0.997793067635986,0.9979228871868103,0.9985719849409321,0.9975331082835627,0.9977927810958193,0.9979227658286222,0.00034843539569713117,571,0.9987884042271725,0.9991014858860594,0.9993085701500725,0.9992233497334316,0.9989469396043783,0.9990737499202229,0.00018750623936636304,490
11,1.1259991645812988,0.06398098844399289,0.0720026969909668,0.005693162384375341,gbdt,5,balanced,goss,gpu,True,0.1,10,25,32,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 25, 'num_leaves': 32, 'objective': 'binary', 'tree_learner': 'voting'}",0.9922108269505387,0.9933787731256085,0.9933787731256085,0.9930542031807854,0.992794547224927,0.9929634247214937,0.000435474990318807,505,0.9869012456658534,0.9891877976573562,0.9883078504432738,0.9885501093528882,0.9881672025723472,0.9882228411383437,0.0007476874203427154,452,0.9976632480851616,0.9976632480851616,0.9985719849409321,0.997662944689691,0.9975331082835627,0.9978189068169018,0.00037989233453964376,583,0.9989740497240057,0.9992983305529386,0.9993072554363666,0.9993203014416038,0.9990400651585596,0.9991880004626947,0.00014937054553968172,454
12,1.027798557281494,0.007910406270516809,0.07180209159851074,0.004489840060064477,gbdt,5,balanced,goss,gpu,True,0.1,10,25,64,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 25, 'num_leaves': 64, 'objective': 'binary', 'tree_learner': 'voting'}",0.9922108269505387,0.9933787731256085,0.9933787731256085,0.9930542031807854,0.992794547224927,0.9929634247214937,0.000435474990318807,505,0.9869012456658534,0.9891877976573562,0.9883078504432738,0.9885501093528882,0.9881672025723472,0.9882228411383437,0.0007476874203427154,452,0.9976632480851616,0.9976632480851616,0.9985719849409321,0.997662944689691,0.9975331082835627,0.9978189068169018,0.00037989233453964376,583,0.9989740497240057,0.9992983305529386,0.9993072554363666,0.9993203014416038,0.9990400651585596,0.9991880004626947,0.00014937054553968172,454
13,1.044199275970459,0.04456607545178647,0.07339992523193359,0.005462021260803966,gbdt,5,balanced,goss,gpu,True,0.1,10,25,128,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 25, 'num_leaves': 128, 'objective': 'binary', 'tree_learner': 'voting'}",0.9922108269505387,0.9933787731256085,0.9933787731256085,0.9930542031807854,0.992794547224927,0.9929634247214937,0.000435474990318807,505,0.9869012456658534,0.9891877976573562,0.9883078504432738,0.9885501093528882,0.9881672025723472,0.9882228411383437,0.0007476874203427154,452,0.9976632480851616,0.9976632480851616,0.9985719849409321,0.997662944689691,0.9975331082835627,0.9978189068169018,0.00037989233453964376,583,0.9989740497240057,0.9992983305529386,0.9993072554363666,0.9993203014416038,0.9990400651585596,0.9991880004626947,0.00014937054553968172,454
14,1.174800968170166,0.012334340771463389,0.06880087852478027,0.0021367932827811367,gbdt,5,balanced,goss,gpu,True,0.1,10,50,2,binary,voting,"{'boosting_type': 'gbdt', 'cat_l2': 5, 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'enable_bundle': 'True', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 50, 'num_leaves': 2, 'objective': 'binary', 'tree_learner': 'voting'}",0.9906529923406465,0.9913664394677053,0.9911716975008115,0.9901330736773775,0.9911716975008115,0.9908991800974704,0.00045041985920636916,691,0.9831266777451105,0.9846350832266325,0.9850019228304063,0.9829836233367452,0.9837595907928389,0.9839013795863467,0.0008015060826064549,715,0.9984421653901078,0.9983123458392834,0.9975334285343372,0.9975331082835627,0.9988314723448455,0.9981305040784274,0.0005167081673028469,505,0.996885426232741,0.9966549300938069,0.9966883288785326,0.9961476275839477,0.9962170461531594,0.9965186717884376,0.00028653464082391175,685
