iter	Logloss
0	0.6529454488
1	0.6159806945
2	0.5807688539
3	0.5497211951
4	0.5183437202
5	0.4910663168
6	0.4666960771
7	0.4436284622
8	0.422880902
9	0.4030869545
10	0.3856545951
11	0.3691409445
12	0.3535342617
13	0.339534381
14	0.3262096809
15	0.3125731623
16	0.3026985127
17	0.2916960505
18	0.2818233444
19	0.2733294338
20	0.2655607567
21	0.258648036
22	0.2524984878
23	0.2459335277
24	0.239808926
25	0.2337475826
26	0.228217225
27	0.223806959
28	0.2191229468
29	0.2149977822
30	0.2114850193
31	0.207796752
32	0.2043696513
33	0.2012180674
34	0.1981425611
35	0.1955223757
36	0.1929399963
37	0.1902633417
38	0.1876870325
39	0.1843328678
40	0.182300843
41	0.1800400928
42	0.1780619414
43	0.1763542217
44	0.1746396996
45	0.1729947588
46	0.1715260679
47	0.1697323266
48	0.1686026237
49	0.1670636459
50	0.1656760778
51	0.1642341572
52	0.1628103541
53	0.1615866558
54	0.1604371448
55	0.1593716188
56	0.1582955896
57	0.1574244176
58	0.1565772869
59	0.155731128
60	0.1548945935
61	0.1542231935
62	0.1533986665
63	0.1526229542
64	0.1517017028
65	0.1507360294
66	0.150003541
67	0.149035578
68	0.1483517845
69	0.1478027477
70	0.1470777805
71	0.1461451074
72	0.1456440733
73	0.1450321776
74	0.1442221073
75	0.1436819894
76	0.143158578
77	0.142678843
78	0.1418594677
79	0.1414583662
80	0.1409913973
81	0.1400943336
82	0.1396090475
83	0.139063099
84	0.1385577918
85	0.1381728377
86	0.1376720965
87	0.1370208907
88	0.1361182759
89	0.1354516415
90	0.135100899
91	0.1346799894
92	0.1341474327
93	0.1335738487
94	0.1332277787
95	0.1327287281
96	0.1323693861
97	0.1320156484
98	0.1316119245
99	0.1309220475
100	0.130616712
101	0.1301780842
102	0.1297313228
103	0.1291222892
104	0.1288195761
105	0.1282222436
106	0.1278328167
107	0.1272434314
108	0.1269904117
109	0.1267034866
110	0.1262925609
111	0.1258649287
112	0.1255032838
113	0.1251279941
114	0.1248411355
115	0.1244028539
116	0.1238300419
117	0.1236160395
118	0.1232597992
119	0.1229354542
120	0.1227063294
121	0.122427884
122	0.1221268349
123	0.1217945428
124	0.121482498
125	0.1209595658
126	0.1207813858
127	0.1206054288
128	0.1203559501
129	0.120005993
130	0.119318246
131	0.1190842756
132	0.118863777
133	0.1186761721
134	0.1183629825
135	0.117891674
136	0.1176219745
137	0.1173757039
138	0.1172377392
139	0.1170084547
140	0.116786332
141	0.116518962
142	0.1162770312
143	0.1156727099
144	0.1152498301
145	0.1149745529
146	0.114599037
147	0.1144091025
148	0.1142224827
149	0.1138100394
150	0.1136080843
151	0.1133957858
152	0.1131795735
153	0.1126977619
154	0.1125210994
155	0.1121923615
156	0.1117569951
157	0.1115389659
158	0.1111452059
159	0.1109542996
160	0.1107995885
161	0.1101455605
162	0.1099768652
163	0.1098343611
164	0.1094188561
165	0.1092217132
166	0.1089976603
167	0.1086634778
168	0.1083603055
169	0.1081765145
170	0.1079692146
171	0.1077613157
172	0.1076000151
173	0.1074379957
174	0.1072909656
175	0.1068109577
176	0.1066673953
177	0.1065290578
178	0.1062273431
179	0.1060606579
180	0.1059583092
181	0.105550392
182	0.105267527
183	0.1050853933
184	0.1047288668
185	0.1044739968
186	0.1043066593
187	0.1041504372
188	0.1039014511
189	0.1037626543
190	0.1036466942
191	0.1035028456
192	0.1033898806
193	0.1032640497
194	0.1031279952
195	0.1030676123
196	0.1027003364
197	0.1025654467
198	0.1024583989
199	0.1022229776
200	0.1020764
201	0.1019785108
202	0.1018507763
203	0.1016022694
204	0.1014671866
205	0.1013535295
206	0.1012266735
207	0.1011161713
208	0.1009930626
209	0.1007760783
210	0.1006149974
211	0.1002288452
212	0.1000013046
213	0.09980888741
214	0.09960562104
215	0.09928662083
216	0.09917279725
217	0.09905103977
218	0.09878434209
219	0.09866940697
220	0.09849279772
221	0.09828312166
222	0.09815034856
223	0.09804582336
224	0.09792334038
225	0.09782013306
226	0.09758462521
227	0.09745614521
228	0.09733708339
229	0.09728200532
230	0.09715614776
231	0.09699622501
232	0.09674481607
233	0.0965757813
234	0.09643321063
235	0.09611056961
236	0.09574147664
237	0.09563988006
238	0.095214065
239	0.09516726695
240	0.09504760609
241	0.09491906618
242	0.09478761097
243	0.09443184989
244	0.09430189226
245	0.09392936482
246	0.09375808034
247	0.09365270983
248	0.09352920848
249	0.0934102465
250	0.093267576
251	0.09303042413
252	0.0929507656
253	0.09279793143
254	0.09250212724
255	0.09242504457
256	0.09220414656
257	0.09211000465
258	0.09195635847
259	0.0916673966
260	0.09154746285
261	0.09102733283
262	0.09092728709
263	0.0907732948
264	0.09070621603
265	0.09044534232
266	0.09034600877
267	0.09019923153
268	0.09010078988
269	0.09000361951
270	0.08989010211
271	0.08981711285
272	0.08976957598
273	0.08961368673
274	0.08948289045
275	0.08938692482
276	0.08920747347
277	0.08913019112
278	0.08906025029
279	0.088928835
280	0.08879928339
281	0.08868601226
282	0.088595824
283	0.08850310647
284	0.08837680962
285	0.088293477
286	0.08816134953
287	0.08808639011
288	0.08789983019
289	0.08781762243
290	0.08773468251
291	0.08763199435
292	0.08752943931
293	0.08738145069
294	0.08729540909
295	0.08723757545
296	0.08718919328
297	0.08710516843
298	0.08701243759
299	0.08684347604
300	0.08665035335
301	0.08654183457
302	0.08648194424
303	0.08639081749
304	0.08634082457
305	0.08629455899
306	0.08620334571
307	0.08615146916
308	0.08605025197
309	0.08597551219
310	0.0857881935
311	0.08574120242
312	0.08566411309
313	0.08555230626
314	0.08548573335
315	0.08536812919
316	0.08531968045
317	0.0852168858
318	0.08510306888
319	0.08502320401
320	0.08494679358
321	0.08483359567
322	0.08451655896
323	0.08444107372
324	0.08436795799
325	0.084293145
326	0.08393745048
327	0.08386397533
328	0.08379031382
329	0.08363182875
330	0.08334823825
331	0.08327155493
332	0.08316898658
333	0.08309997093
334	0.08302356716
335	0.08297276221
336	0.08290497791
337	0.08285990375
338	0.08278271458
339	0.08268484534
340	0.0825607383
341	0.08249464461
342	0.08235669318
343	0.08229016686
344	0.08224167153
345	0.08219412135
346	0.08213688675
347	0.08207221744
348	0.0820153356
349	0.08195679643
350	0.08189912919
351	0.08178870015
352	0.08171751465
353	0.08166907257
354	0.08160937527
355	0.08154643651
356	0.08142212313
357	0.08136405654
358	0.08117521363
359	0.08109549519
360	0.08102991402
361	0.0809499959
362	0.08085935503
363	0.08081491984
364	0.08072345363
365	0.08064712308
366	0.0805971102
367	0.08052138533
368	0.08046438369
369	0.0804179384
370	0.08035108593
371	0.08030300328
372	0.08026374642
373	0.08019527656
374	0.08014692766
375	0.08008123999
376	0.07999322157
377	0.07967173203
378	0.07963217566
379	0.07947243261
380	0.07940915439
381	0.07936497213
382	0.07922930369
383	0.07918569384
384	0.07902460629
385	0.07888554996
386	0.07883620933
387	0.078782742
388	0.07872726457
389	0.07867853629
390	0.07836655146
391	0.07831000242
392	0.07824621835
393	0.07820797986
394	0.07795533957
395	0.07788766177
396	0.07783434087
397	0.07778010145
398	0.0777246573
399	0.07761970612
400	0.07758522158
401	0.0774746794
402	0.0774382846
403	0.07736928892
404	0.07724898909
405	0.07710112028
406	0.07704271423
407	0.07695608025
408	0.07686574555
409	0.07681301038
410	0.07672815354
411	0.0766854489
412	0.07663373874
413	0.07658931021
414	0.07654277839
415	0.07647134662
416	0.07643334775
417	0.07639966859
418	0.07635946659
419	0.07630753678
420	0.07627409724
421	0.07610351163
422	0.07603670576
423	0.07600188177
424	0.07595844498
425	0.07591971394
426	0.07587854683
427	0.07582726265
428	0.07577629131
429	0.07573843886
430	0.07570900621
431	0.07567295753
432	0.0756347989
433	0.07548746922
434	0.07545327755
435	0.07539417928
436	0.07536070646
437	0.07520079701
438	0.07489031643
439	0.07465865573
440	0.07461846039
441	0.07458476126
442	0.0745549958
443	0.07451744288
444	0.07448709835
445	0.07445487019
446	0.07442490506
447	0.07434469408
448	0.07422445416
449	0.07409013688
450	0.07400090707
451	0.07392719231
452	0.07389635525
453	0.07387231392
454	0.07384498455
455	0.07376563884
456	0.07368662594
457	0.07365834476
458	0.07350485166
459	0.07347820785
460	0.07344944079
461	0.07339035583
462	0.07336287337
463	0.0731823837
464	0.07314813878
465	0.07310804328
466	0.07305672582
467	0.07301350867
468	0.07298982011
469	0.07293797018
470	0.07290783864
471	0.0728751246
472	0.07269774991
473	0.07239630147
474	0.0723432335
475	0.07230201314
476	0.07223120703
477	0.07219876588
478	0.07215755217
479	0.07213488863
480	0.07210975572
481	0.07206648532
482	0.07204249724
483	0.07198952245
484	0.07195971041
485	0.07191752493
486	0.07187786206
487	0.07185343469
488	0.07182591229
489	0.07179400362
490	0.07176988907
491	0.07174807084
492	0.07170084014
493	0.07156039938
494	0.07137328037
495	0.07129495302
496	0.07127223623
497	0.07120911776
498	0.07118504315
499	0.07114755678
500	0.0711108891
501	0.07107824827
502	0.07102904741
503	0.07100439373
504	0.0709783889
505	0.07095390827
506	0.07092672533
507	0.07087281205
508	0.07068294413
509	0.07065765813
510	0.07063500125
511	0.07061156561
512	0.0705902266
513	0.07056783595
514	0.07051762339
515	0.07049308952
516	0.07038545598
517	0.07034705109
518	0.07031683969
519	0.0702929581
520	0.07026996176
521	0.07023465854
522	0.07011531052
523	0.07008983816
524	0.06994551697
525	0.0699079108
526	0.06986319605
527	0.06984619673
528	0.06982487769
529	0.06969313627
530	0.0696390699
531	0.06960965721
532	0.06946505647
533	0.06944331811
534	0.06941949643
535	0.06940143881
536	0.06937717117
537	0.06935114637
538	0.06929482363
539	0.06927623354
540	0.06923442745
541	0.06919530371
542	0.06917578844
543	0.06915046251
544	0.06913235164
545	0.06911777509
546	0.06910006358
547	0.06905621411
548	0.06889129273
549	0.06887641665
550	0.06877582513
551	0.06868877848
552	0.06866836465
553	0.06864691914
554	0.06863111124
555	0.0686165014
556	0.06850727044
557	0.06846688873
558	0.0684419555
559	0.06842276637
560	0.06840941451
561	0.0683678081
562	0.06835167405
563	0.06833751683
564	0.06829347434
565	0.06827844518
566	0.06826064048
567	0.06824231663
568	0.06806900873
569	0.06803638121
570	0.06789554775
571	0.06787807585
572	0.06772919533
573	0.06771044549
574	0.06769467752
575	0.06749168404
576	0.06746683069
577	0.06744738863
578	0.06743333124
579	0.06741770304
580	0.06730809935
581	0.06717280364
582	0.06715552477
583	0.06714048895
584	0.0671154692
585	0.06710026033
586	0.06707462822
587	0.06699423754
588	0.06695757651
589	0.0669285299
590	0.06691538437
591	0.06690353011
592	0.06688882044
593	0.0668685131
594	0.06682078321
595	0.06679993674
596	0.0667725275
597	0.0667432679
598	0.06669976454
599	0.06665029079
600	0.06657666921
601	0.06652452642
602	0.06649352295
603	0.0664725234
604	0.06646353785
605	0.06642700328
606	0.06641740539
607	0.06639807648
608	0.06638554996
609	0.06637123299
610	0.06635921898
611	0.06633005257
612	0.06631656093
613	0.06625265706
614	0.06621940388
615	0.06620133961
616	0.06616378002
617	0.06615279103
618	0.06612335172
619	0.06609745338
620	0.06602893692
621	0.06598339684
622	0.06596233738
623	0.06586804239
624	0.06585288677
625	0.0658329921
626	0.0656571616
627	0.06564792978
628	0.06560101192
629	0.06557470091
630	0.0655411349
631	0.06551310665
632	0.06549738527
633	0.06548302171
634	0.06546992278
635	0.06529039156
636	0.06527019072
637	0.06523112024
638	0.06514895241
639	0.06513280505
640	0.06504673017
641	0.06503146139
642	0.06493865734
643	0.06491771103
644	0.06489657836
645	0.06487797495
646	0.06486753175
647	0.06484702473
648	0.06482022784
649	0.06481172817
650	0.06479655924
651	0.06478882502
652	0.06476267375
653	0.06472608593
654	0.06466282769
655	0.06463465966
656	0.06461454535
657	0.0646034898
658	0.06458828093
659	0.06455853544
660	0.06453927975
661	0.06451852647
662	0.0645081831
663	0.06448902725
664	0.06442876419
665	0.06441786172
666	0.0644037644
667	0.06437019839
668	0.0643555819
669	0.06430738609
670	0.06426537367
671	0.06425526992
672	0.06424053363
673	0.06422133118
674	0.06419930661
675	0.06418876357
676	0.06417988452
677	0.06416373716
678	0.06415315418
679	0.06411536164
680	0.06401461702
681	0.06399459589
682	0.06396391192
683	0.06395215083
684	0.0639347455
685	0.06392060158
686	0.06390685037
687	0.06389076957
688	0.06388365435
689	0.06386726737
690	0.06384620791
691	0.063835585
692	0.06380438186
693	0.0637920883
694	0.0637838216
695	0.06377520213
696	0.06375633248
697	0.06374150966
698	0.06372079631
699	0.06369535057
700	0.06350286686
701	0.06349060658
702	0.06347084503
703	0.06345845163
704	0.06343307911
705	0.06341909494
706	0.06339842153
707	0.06339003502
708	0.06337250322
709	0.06335371344
710	0.06334143319
711	0.06333227459
712	0.06332532577
713	0.06330699525
714	0.0632871139
715	0.06308057945
716	0.06307339101
717	0.06305960652
718	0.06304998866
719	0.06303292943
720	0.06301305473
721	0.06300347681
722	0.06299248116
723	0.06298440083
724	0.06294596931
725	0.06293483389
726	0.06292359863
727	0.06291392086
728	0.06290764429
729	0.06288758323
730	0.06288021508
731	0.06282342642
732	0.06273662605
733	0.06266072813
734	0.06265128998
735	0.06263496291
736	0.0626271954
737	0.06261481532
738	0.06260772672
739	0.06259951326
740	0.0625895027
741	0.06257609759
742	0.06255874551
743	0.06255408633
744	0.06250139775
745	0.06248315376
746	0.06246771194
747	0.06237517412
748	0.06236741993
749	0.0623550465
750	0.06234508918
751	0.06233882592
752	0.06231947704
753	0.06204808026
754	0.06203374332
755	0.06199495239
756	0.06198510822
757	0.06197720094
758	0.06196187892
759	0.06194232371
760	0.06193099526
761	0.06192563722
762	0.06191720411
763	0.06189280336
764	0.06188637371
765	0.06187724838
766	0.06182563807
767	0.06181843632
768	0.06181293184
769	0.0618034005
770	0.06178532292
771	0.06177661692
772	0.06175839956
773	0.06174059486
774	0.06173238806
775	0.06172206467
776	0.06169400314
777	0.06167503365
778	0.06165497924
779	0.06164769097
780	0.06164033613
781	0.0616332675
782	0.06141380052
783	0.06140609958
784	0.06139961667
785	0.06137391801
786	0.06136177754
787	0.06134391294
788	0.06133877454
789	0.06127695398
790	0.06126104623
791	0.06125309902
792	0.06124075886
793	0.06123519448
794	0.06123020917
795	0.06122741366
796	0.06121850799
797	0.0611937811
798	0.06118434294
799	0.06116314371
800	0.06112376039
801	0.061084011
802	0.06107417349
803	0.06106365707
804	0.06105668828
805	0.06103598159
806	0.06103282666
807	0.06100806649
808	0.06100075825
809	0.06097541901
810	0.06094356358
811	0.06094018235
812	0.06092930651
813	0.06087120664
814	0.06086740608
815	0.06086041067
816	0.06085331541
817	0.06084602714
818	0.0608402897
819	0.06083210952
820	0.06082742373
821	0.06081021141
822	0.06079793117
823	0.06073600411
824	0.06072601352
825	0.06070435502
826	0.06069003805
827	0.06068046678
828	0.06066881219
829	0.06064979611
830	0.06052167553
831	0.06049828649
832	0.06041623181
