,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_boost_from_average,param_boosting_type,param_class_weight,param_data_sample_strategy,param_device,param_learning_rate,param_max_depth,param_n_estimators,param_num_leaves,param_objective,param_reg_lambda,param_tree_learner,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,0.7367974281311035,0.0246485229292784,0.05399956703186035,0.0010950178203471164,True,gbdt,balanced,goss,gpu,0.1,5,10,16,binary,0,data,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 10, 'num_leaves': 16, 'objective': 'binary', 'reg_lambda': 0, 'tree_learner': 'data'}",0.9890302479553421,0.9896137617656605,0.9901330736773775,0.988834793898085,0.9901330736773775,0.9895489901947684,0.0005414189222534652,12,0.9865667786101783,0.987210954657021,0.9884849268986933,0.9860573199070488,0.9884834368530021,0.9873606833851888,0.0009875179661268047,10,0.9915617291964169,0.9920810073997144,0.9918213682980657,0.9916904700077902,0.9918203064139185,0.9917949762631812,0.00017232394997687505,11,0.9955782311606729,0.9968219830109999,0.9957859801829494,0.9963627771108884,0.997118434096419,0.996333481112386,0.0005875037540163466,10
1,0.7585996627807617,0.005953058623156628,0.05459904670715332,0.0007998947095230512,True,gbdt,balanced,goss,gpu,0.1,5,10,31,binary,0,data,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 10, 'num_leaves': 31, 'objective': 'binary', 'reg_lambda': 0, 'tree_learner': 'data'}",0.9889004284045178,0.9901330736773775,0.9898734177215189,0.9890944498539436,0.9903278156442713,0.9896658370603258,0.0005677938327986539,11,0.986060918946825,0.9879798371461807,0.9880998577156901,0.987070080165503,0.9887407790863207,0.9875902946121039,0.0009321615164556862,9,0.9918213682980657,0.9923406465013631,0.9916915487472413,0.991171124383277,0.9919501428200468,0.9917949661499987,0.000380109886036773,12,0.9962742395625578,0.9981351965950398,0.9972660697034913,0.9963916839571184,0.99733620462312,0.9970806788882655,0.0006836269670862669,7
2,1.5883988380432128,0.026718558847151665,0.07239995002746583,0.00436345718379041,True,gbdt,balanced,goss,gpu,0.1,5,50,16,binary,0,data,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'num_leaves': 16, 'objective': 'binary', 'reg_lambda': 0, 'tree_learner': 'data'}",0.9924055562767753,0.9938331710483609,0.993638429081467,0.9930542031807854,0.993638429081467,0.9933139577337713,0.0005239869104982415,4,0.9870313302516692,0.9897013388259527,0.9886903996915564,0.9880478087649402,0.9894438722966015,0.988582949966144,0.0009692704666797854,4,0.9979228871868103,0.9980527067376347,0.9987018044917565,0.9981822903142041,0.9979226175019476,0.9981564612464707,0.0002891612464426931,4,0.9991240003216248,0.9994181127702761,0.9991761885930519,0.999092957102274,0.9988934492973749,0.9991409416169204,0.0001684684937578121,4
3,1.669199562072754,0.047262861053530454,0.07240056991577148,0.0017448883763162555,True,gbdt,balanced,goss,gpu,0.1,5,50,31,binary,0,data,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'num_leaves': 31, 'objective': 'binary', 'reg_lambda': 0, 'tree_learner': 'data'}",0.9928599247046606,0.9942226549821487,0.9935735150925025,0.9931840311587147,0.9935735150925025,0.9934827282061057,0.00045630697538412516,3,0.9871679712562557,0.9897092873681502,0.9886889460154241,0.9885530546623794,0.9890647111797247,0.9886367940963868,0.0008367230723899406,3,0.9987018044917565,0.9988316240425809,0.9985719849409321,0.9979226175019476,0.9981822903142041,0.9984420642582844,0.00033864690546254344,1,0.9990374258658823,0.9994780165204227,0.9993114776899995,0.9991418796219139,0.9990906142150284,0.9992118827826493,0.000161733135606119,3
4,0.6508006095886231,0.03549852948326971,0.05419902801513672,0.001167562548506034,True,gbdt,balanced,goss,gpu,0.1,10,10,16,binary,0,data,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 10, 'num_leaves': 16, 'objective': 'binary', 'reg_lambda': 0, 'tree_learner': 'data'}",0.99045826301441,0.9911716975008115,0.9920804933463161,0.991236611489776,0.9918208373904577,0.9913535805483542,0.0005648164060240033,9,0.9842348115867726,0.9841330774152272,0.9866478366927719,0.9863735698675923,0.9872652431180859,0.9857309077360898,0.0012960959697170895,11,0.9968843307802155,0.9984421653901078,0.9976632480851616,0.99623474422228,0.9964944170345365,0.9971437811024604,0.0008088243216518801,9,0.9952201361566594,0.996468948670307,0.9958698606029284,0.996218015333135,0.9966104573744028,0.9960774836274865,0.0004970326067785186,11
5,0.6852009296417236,0.013074638589244502,0.053798484802246097,0.001326769650238173,True,gbdt,balanced,goss,gpu,0.1,10,10,31,binary,0,data,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 10, 'num_leaves': 31, 'objective': 'binary', 'reg_lambda': 0, 'tree_learner': 'data'}",0.9913020900947682,0.9935735150925025,0.9932489451476794,0.9920804933463161,0.992794547224927,0.9925999181812386,0.0008198984467118532,7,0.9861271676300578,0.9888146052969915,0.9885559984569886,0.9880247231522019,0.9884184789602368,0.9879881946992952,0.0009649099656191402,7,0.9966246916785668,0.9984421653901078,0.9980527067376347,0.99623474422228,0.9972734354713062,0.9973255486999791,0.000831788723899897,7,0.9964339481142113,0.9972949259838095,0.9969682280554982,0.9966693750892699,0.9971838158203411,0.9969100586126259,0.0003197059121685411,8
6,1.527800703048706,0.044177670957771545,0.07199959754943848,0.0022801232250584556,True,gbdt,balanced,goss,gpu,0.1,10,50,16,binary,0,data,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 50, 'num_leaves': 16, 'objective': 'binary', 'reg_lambda': 0, 'tree_learner': 'data'}",0.9928599247046606,0.9938331710483609,0.9937033430704317,0.9927296332359623,0.9931840311587147,0.993262020643626,0.00044094855141130223,5,0.9875433414665468,0.9889460154241645,0.9890689300411523,0.9879146310105426,0.9889303642682455,0.9884806564421302,0.0006267066444506083,5,0.9983123458392834,0.9988316240425809,0.9984421653901078,0.997662944689691,0.9975331082835627,0.9981564376490452,0.0004886510351195026,6,0.99900355952973,0.9993236219364767,0.9991909538392892,0.9991639769253586,0.9989931147094787,0.9991350453880667,0.0001240618812088628,6
7,1.7809991836547852,0.00889947368151103,0.07600021362304688,0.0031634210451077973,True,gbdt,balanced,goss,gpu,0.1,10,50,31,binary,0,data,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 50, 'num_leaves': 31, 'objective': 'binary', 'reg_lambda': 0, 'tree_learner': 'data'}",0.9933142931325457,0.994677052904901,0.9942875689711133,0.9929892891918208,0.993638429081467,0.9937813266563695,0.0006203982862778499,1,0.9883063479825238,0.9907276239536381,0.9898366139199795,0.9881717665209565,0.98982221077042,0.9893729126295036,0.0009831014798303505,1,0.9984421653901078,0.9987018044917565,0.9988316240425809,0.9979226175019476,0.9975331082835627,0.9982862639419909,0.0004886469131220564,3,0.9993011771277804,0.9995653944159657,0.9994866127254239,0.9993307517300369,0.9991863270583621,0.9993740526115138,0.00013543127493052587,1
8,0.6464005947113037,0.03738746039813275,0.05339856147766113,0.0010208340367896997,True,gbdt,balanced,goss,gpu,0.1,50,10,16,binary,0,data,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'learning_rate': 0.1, 'max_depth': 50, 'n_estimators': 10, 'num_leaves': 16, 'objective': 'binary', 'reg_lambda': 0, 'tree_learner': 'data'}",0.99045826301441,0.9911716975008115,0.9920804933463161,0.991236611489776,0.9918208373904577,0.9913535805483542,0.0005648164060240033,9,0.9842348115867726,0.9841330774152272,0.9866478366927719,0.9863735698675923,0.9872652431180859,0.9857309077360898,0.0012960959697170895,11,0.9968843307802155,0.9984421653901078,0.9976632480851616,0.99623474422228,0.9964944170345365,0.9971437811024604,0.0008088243216518801,9,0.9952201361566594,0.996468948670307,0.9958698606029284,0.996218015333135,0.9966104573744028,0.9960774836274865,0.0004970326067785186,11
9,0.6759991645812988,0.0077715188904387425,0.05419802665710449,0.0011660171384621618,True,gbdt,balanced,goss,gpu,0.1,50,10,31,binary,0,data,"{'boost_from_average': 'True', 'boosting_type': 'gbdt', 'class_weight': 'balanced', 'data_sample_strategy': 'goss', 'device': 'gpu', 'learning_rate': 0.1, 'max_depth': 50, 'n_estimators': 10, 'num_leaves': 31, 'objective': 'binary', 'reg_lambda': 0, 'tree_learner': 'data'}",0.9913020900947682,0.9935735150925025,0.9932489451476794,0.9920804933463161,0.992794547224927,0.9925999181812386,0.0008198984467118532,7,0.9861271676300578,0.9888146052969915,0.9885559984569886,0.9880247231522019,0.9884184789602368,0.9879881946992952,0.0009649099656191402,7,0.9966246916785668,0.9984421653901078,0.9980527067376347,0.99623474422228,0.9972734354713062,0.9973255486999791,0.000831788723899897,7,0.9964339481142113,0.9972949259838095,0.9969682280554982,0.9966692233915345,0.9971837905373852,0.9969100232164877,0.000319724427678779,9
